time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,guid_ax,guid_ay,guid_az,tgo,dap_c12,dap_c3,dap_c6,dap_c9,nav_roll,nav_pitch,nav_yaw,gyro_p,gyro_q,gyro_r,roll_rate_rps,T0,T1,T2,T3,fsa_flag,canard_deploy,canard_control,guid_start,proximity_flag,main_cycles,t1_cycles,t2_cycles,t3_cycles
0.36,1439769.521000,6144005.009000,939111.220300,288.987544,-64.285949,-33.803643,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,69.044432,0.000000,0.000000,10.988763,1,0,0,0,0,0,0,0,0,37,0,0,0
0.37,1439772.410000,6144004.366000,939110.882200,288.933900,-64.295950,-33.801148,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,69.040456,0.000000,0.000000,10.988130,1,0,0,0,0,0,0,0,0,38,0,0,0
0.38,1439775.299000,6144003.723000,939110.544300,288.880324,-64.306032,-33.798671,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,69.036372,0.000000,0.000000,10.987480,1,0,0,0,0,0,0,0,0,39,0,0,0
0.39,1439778.187000,6144003.080000,939110.206300,288.826816,-64.316195,-33.796215,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,69.032179,0.000000,0.000000,10.986813,1,0,0,0,0,0,0,0,0,40,0,0,0
0.40,1439781.075000,6144002.436000,939109.868400,288.773375,-64.326438,-33.793777,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,69.027878,0.000000,0.000000,10.986128,1,0,0,0,0,0,0,0,0,41,0,0,0
0.41,1439783.962000,6144001.793000,939109.530400,288.720003,-64.336762,-33.791359,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,69.023468,0.000000,0.000000,10.985426,1,0,0,0,0,0,0,0,0,42,0,0,0
0.42,1439786.849000,6144001.150000,939109.192600,288.666699,-64.347167,-33.788959,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,69.018949,0.000000,0.000000,10.984707,1,0,0,0,0,0,0,0,0,43,0,0,0
0.43,1439789.735000,6144000.506000,939108.854700,288.613464,-64.357652,-33.786580,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,69.014322,0.000000,0.000000,10.983970,1,0,0,0,0,0,0,0,0,44,0,0,0
0.44,1439792.620000,6143999.862000,939108.516800,288.560298,-64.368217,-33.784219,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,69.009586,0.000000,0.000000,10.983217,1,0,0,0,0,0,0,0,0,45,0,0,0
0.45,1439795.506000,6143999.218000,939108.179000,288.507202,-64.378862,-33.781878,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,69.004741,0.000000,0.000000,10.982446,1,0,0,0,0,0,0,0,0,46,0,0,0
0.46,1439798.390000,6143998.575000,939107.841200,288.454175,-64.389587,-33.779556,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.999788,0.000000,0.000000,10.981657,1,0,0,0,0,0,0,0,0,47,0,0,0
0.47,1439801.274000,6143997.931000,939107.503500,288.401217,-64.400392,-33.777253,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.994726,0.000000,0.000000,10.980852,1,0,0,0,0,0,0,0,0,48,0,0,0
0.48,1439804.158000,6143997.286000,939107.165700,288.348330,-64.411278,-33.774969,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.989556,0.000000,0.000000,10.980029,1,0,0,0,0,0,0,0,0,49,0,0,0
0.49,1439807.041000,6143996.642000,939106.828000,288.295513,-64.422242,-33.772705,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.984277,0.000000,0.000000,10.979189,1,0,0,0,0,0,0,0,0,50,0,0,0
0.50,1439809.923000,6143995.998000,939106.490300,288.242766,-64.433287,-33.770460,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.978890,0.000000,0.000000,10.978331,1,0,0,0,0,0,0,0,0,51,0,0,0
0.51,1439812.805000,6143995.353000,939106.152600,288.190090,-64.444411,-33.768234,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.973394,0.000000,0.000000,10.977457,1,0,0,0,0,0,0,0,0,52,0,0,0
0.52,1439815.686000,6143994.709000,939105.814900,288.137486,-64.455615,-33.766028,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.967790,0.000000,0.000000,10.976565,1,0,0,0,0,0,0,0,0,53,0,0,0
0.53,1439818.567000,6143994.064000,939105.477300,288.084952,-64.466897,-33.763840,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.962077,0.000000,0.000000,10.975655,1,0,0,0,0,0,0,0,0,54,0,0,0
0.54,1439821.447000,6143993.419000,939105.139700,288.032490,-64.478260,-33.761672,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.956256,0.000000,0.000000,10.974729,1,0,0,0,0,0,0,0,0,55,0,0,0
0.55,1439824.327000,6143992.775000,939104.802100,287.980100,-64.489701,-33.759524,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.950326,0.000000,0.000000,10.973785,1,0,0,0,0,0,0,0,0,56,0,0,0
0.56,1439827.206000,6143992.130000,939104.464500,287.927782,-64.501221,-33.757395,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.944288,0.000000,0.000000,10.972824,1,0,0,0,0,0,0,0,0,57,0,0,0
0.57,1439830.085000,6143991.484000,939104.127000,287.875537,-64.512821,-33.755285,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.938142,0.000000,0.000000,10.971846,1,0,0,0,0,0,0,0,0,58,0,0,0
0.58,1439832.963000,6143990.839000,939103.789400,287.823364,-64.524499,-33.753194,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.931888,0.000000,0.000000,10.970851,1,0,0,0,0,0,0,0,0,59,0,0,0
0.59,1439835.841000,6143990.194000,939103.451900,287.771263,-64.536256,-33.751122,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.925525,0.000000,0.000000,10.969838,1,0,0,0,0,0,0,0,0,60,0,0,0
0.60,1439838.718000,6143989.548000,939103.114400,287.719236,-64.548091,-33.749070,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.919054,0.000000,0.000000,10.968808,1,0,0,0,0,0,0,0,0,61,0,0,0
0.61,1439841.595000,6143988.903000,939102.777000,287.667282,-64.560005,-33.747037,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.912474,0.000000,0.000000,10.967761,1,0,0,0,0,0,0,0,0,62,0,0,0
0.62,1439844.471000,6143988.257000,939102.439500,287.615402,-64.571998,-33.745024,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.905787,0.000000,0.000000,10.966697,1,0,0,0,0,0,0,0,0,63,0,0,0
0.63,1439847.347000,6143987.611000,939102.102100,287.563595,-64.584069,-33.743030,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.898991,0.000000,0.000000,10.965615,1,0,0,0,0,0,0,0,0,64,0,0,0
0.64,1439850.222000,6143986.965000,939101.764700,287.511863,-64.596218,-33.741055,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.892087,0.000000,0.000000,10.964516,1,0,0,0,0,0,0,0,0,65,0,0,0
0.65,1439853.097000,6143986.319000,939101.427300,287.460205,-64.608445,-33.739099,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.885075,0.000000,0.000000,10.963400,1,0,0,0,0,0,0,0,0,66,0,0,0
0.66,1439855.971000,6143985.673000,939101.089900,287.408621,-64.620750,-33.737163,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.877954,0.000000,0.000000,10.962267,1,0,0,0,0,0,0,0,0,67,0,0,0
0.67,1439858.844000,6143985.027000,939100.752600,287.357113,-64.633133,-33.735246,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.870726,0.000000,0.000000,10.961116,1,0,0,0,0,0,0,0,0,68,0,0,0
0.68,1439861.717000,6143984.380000,939100.415200,287.305679,-64.645594,-33.733348,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.863390,0.000000,0.000000,10.959949,1,0,0,0,0,0,0,0,0,69,0,0,0
0.69,1439864.590000,6143983.734000,939100.077900,287.254321,-64.658132,-33.731469,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.855945,0.000000,0.000000,10.958764,1,0,0,0,0,0,0,0,0,70,0,0,0
0.70,1439867.462000,6143983.087000,939099.740600,287.203038,-64.670748,-33.729610,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.848393,0.000000,0.000000,10.957562,1,0,0,0,0,0,0,0,0,71,0,0,0
0.71,1439870.333000,6143982.440000,939099.403300,287.151831,-64.683442,-33.727770,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.840732,0.000000,0.000000,10.956343,1,0,0,0,0,0,0,0,0,72,0,0,0
0.72,1439873.204000,6143981.793000,939099.066100,287.100700,-64.696212,-33.725950,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.832964,0.000000,0.000000,10.955106,1,0,0,0,0,0,0,0,0,73,0,0,0
0.73,1439876.075000,6143981.146000,939098.728800,287.049646,-64.709060,-33.724149,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.825088,0.000000,0.000000,10.953853,1,0,0,0,0,0,0,0,0,74,0,0,0
0.74,1439878.945000,6143980.499000,939098.391600,286.998668,-64.721985,-33.722367,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.817103,0.000000,0.000000,10.952582,1,0,0,0,0,0,0,0,0,75,0,0,0
0.75,1439881.814000,6143979.851000,939098.054400,286.947767,-64.734988,-33.720604,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.809011,0.000000,0.000000,10.951294,1,0,0,0,0,0,0,0,0,76,0,0,0
0.76,1439884.683000,6143979.204000,939097.717200,286.896943,-64.748067,-33.718861,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.800812,0.000000,0.000000,10.949989,1,0,0,0,0,0,0,0,0,77,0,0,0
0.77,1439887.552000,6143978.556000,939097.380000,286.846196,-64.761223,-33.717137,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.792504,0.000000,0.000000,10.948667,1,0,0,0,0,0,0,0,0,78,0,0,0
0.78,1439890.420000,6143977.909000,939097.042900,286.795527,-64.774455,-33.715432,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.784088,0.000000,0.000000,10.947328,1,0,0,0,0,0,0,0,0,79,0,0,0
0.79,1439893.287000,6143977.261000,939096.705700,286.744935,-64.787764,-33.713747,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.775565,0.000000,0.000000,10.945971,1,0,0,0,0,0,0,0,0,80,0,0,0
0.80,1439896.154000,6143976.613000,939096.368600,286.694422,-64.801149,-33.712081,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.766934,0.000000,0.000000,10.944597,1,0,0,0,0,0,0,0,0,81,0,0,0
0.81,1439899.021000,6143975.965000,939096.031500,286.643986,-64.814611,-33.710434,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.758196,0.000000,0.000000,10.943207,1,0,0,0,0,0,0,0,0,82,0,0,0
0.82,1439901.886000,6143975.316000,939095.694400,286.593630,-64.828149,-33.708807,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.749350,0.000000,0.000000,10.941799,1,0,0,0,0,0,0,0,0,83,0,0,0
0.83,1439904.752000,6143974.668000,939095.357400,286.543352,-64.841763,-33.707199,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.740396,0.000000,0.000000,10.940374,1,0,0,0,0,0,0,0,0,84,0,0,0
0.84,1439907.617000,6143974.019000,939095.020300,286.493153,-64.855453,-33.705610,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.731335,0.000000,0.000000,10.938932,1,0,0,0,0,0,0,0,0,85,0,0,0
0.85,1439910.481000,6143973.371000,939094.683300,286.443034,-64.869219,-33.704040,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.722166,0.000000,0.000000,10.937472,1,0,0,0,0,0,0,0,0,86,0,0,0
0.86,1439913.345000,6143972.722000,939094.346200,286.392993,-64.883061,-33.702490,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.712889,0.000000,0.000000,10.935996,1,0,0,0,0,0,0,0,0,87,0,0,0
0.87,1439916.209000,6143972.073000,939094.009200,286.343033,-64.896978,-33.700959,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.703506,0.000000,0.000000,10.934503,1,0,0,0,0,0,0,0,0,88,0,0,0
0.88,1439919.072000,6143971.424000,939093.672200,286.293153,-64.910971,-33.699448,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.694014,0.000000,0.000000,10.932992,1,0,0,0,0,0,0,0,0,89,0,0,0
0.89,1439921.934000,6143970.774000,939093.335300,286.243353,-64.925039,-33.697955,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.684416,0.000000,0.000000,10.931464,1,0,0,0,0,0,0,0,0,90,0,0,0
0.90,1439924.796000,6143970.125000,939092.998300,286.193633,-64.939182,-33.696482,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.674710,0.000000,0.000000,10.929920,1,0,0,0,0,0,0,0,0,91,0,0,0
0.91,1439927.657000,6143969.475000,939092.661300,286.143994,-64.953401,-33.695029,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.664897,0.000000,0.000000,10.928358,1,0,0,0,0,0,0,0,0,92,0,0,0
0.92,1439930.518000,6143968.826000,939092.324400,286.094435,-64.967694,-33.693594,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.654976,0.000000,0.000000,10.926779,1,0,0,0,0,0,0,0,0,93,0,0,0
0.93,1439933.379000,6143968.176000,939091.987500,286.044959,-64.982063,-33.692179,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.644948,0.000000,0.000000,10.925183,1,0,0,0,0,0,0,0,0,94,0,0,0
0.94,1439936.239000,6143967.526000,939091.650600,285.995563,-64.996506,-33.690783,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.634814,0.000000,0.000000,10.923570,1,0,0,0,0,0,0,0,0,95,0,0,0
0.95,1439939.098000,6143966.876000,939091.313700,285.946249,-65.011024,-33.689407,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.624571,0.000000,0.000000,10.921940,1,0,0,0,0,0,0,0,0,96,0,0,0
0.96,1439941.957000,6143966.226000,939090.976800,285.897017,-65.025616,-33.688049,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.614222,0.000000,0.000000,10.920293,1,0,0,0,0,0,0,0,0,97,0,0,0
0.97,1439944.816000,6143965.575000,939090.639900,285.847868,-65.040283,-33.686711,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.603766,0.000000,0.000000,10.918628,1,0,0,0,0,0,0,0,0,98,0,0,0
0.98,1439947.674000,6143964.925000,939090.303100,285.798800,-65.055024,-33.685393,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.593203,0.000000,0.000000,10.916947,1,0,0,0,0,0,0,0,0,99,0,0,0
0.99,1439950.531000,6143964.274000,939089.966200,285.749815,-65.069840,-33.684093,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.582532,0.000000,0.000000,10.915249,1,0,0,0,0,0,0,0,0,100,0,0,0
1.00,1439953.388000,6143963.623000,939089.629400,285.700913,-65.084729,-33.682813,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.571755,0.000000,0.000000,10.913534,1,0,0,0,0,0,0,0,0,101,0,0,0
1.01,1439956.245000,6143962.972000,939089.292600,285.652094,-65.099692,-33.681552,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.560871,0.000000,0.000000,10.911802,1,0,0,0,0,0,0,0,0,102,0,0,0
1.02,1439959.101000,6143962.321000,939088.955800,285.603358,-65.114729,-33.680310,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.549880,0.000000,0.000000,10.910052,1,0,0,0,0,0,0,0,0,103,0,0,0
1.03,1439961.956000,6143961.670000,939088.619000,285.554706,-65.129840,-33.679088,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.538782,0.000000,0.000000,10.908286,1,0,0,0,0,0,0,0,0,104,0,0,0
1.04,1439964.811000,6143961.018000,939088.282200,285.506138,-65.145024,-33.677885,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.527577,0.000000,0.000000,10.906503,1,0,0,0,0,0,0,0,0,105,0,0,0
1.05,1439967.666000,6143960.367000,939087.945500,285.457653,-65.160282,-33.676701,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.516266,0.000000,0.000000,10.904702,1,0,0,0,0,0,0,0,0,106,0,0,0
1.06,1439970.520000,6143959.715000,939087.608700,285.409253,-65.175613,-33.675536,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.504848,0.000000,0.000000,10.902885,1,0,0,0,0,0,0,0,0,107,0,0,0
1.07,1439973.374000,6143959.063000,939087.272000,285.360937,-65.191017,-33.674391,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.493323,0.000000,0.000000,10.901051,1,0,0,0,0,0,0,0,0,108,0,0,0
1.08,1439976.227000,6143958.411000,939086.935200,285.312707,-65.206494,-33.673265,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.481692,0.000000,0.000000,10.899200,1,0,0,0,0,0,0,0,0,109,0,0,0
1.09,1439979.079000,6143957.759000,939086.598500,285.264561,-65.222044,-33.672158,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.469954,0.000000,0.000000,10.897332,1,0,0,0,0,0,0,0,0,110,0,0,0
1.10,1439981.932000,6143957.106000,939086.261800,285.216500,-65.237667,-33.671070,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.458109,0.000000,0.000000,10.895446,1,0,0,0,0,0,0,0,0,111,0,0,0
1.11,1439984.783000,6143956.454000,939085.925100,285.168524,-65.253362,-33.670002,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.446158,0.000000,0.000000,10.893544,1,0,0,0,0,0,0,0,0,112,0,0,0
1.12,1439987.634000,6143955.801000,939085.588400,285.120634,-65.269130,-33.668953,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.434101,0.000000,0.000000,10.891625,1,0,0,0,0,0,0,0,0,113,0,0,0
1.13,1439990.485000,6143955.148000,939085.251700,285.072831,-65.284970,-33.667923,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.421937,0.000000,0.000000,10.889689,1,0,0,0,0,0,0,0,0,114,0,0,0
1.14,1439993.335000,6143954.495000,939084.915100,285.025113,-65.300883,-33.666912,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.409667,0.000000,0.000000,10.887737,1,0,0,0,0,0,0,0,0,115,0,0,0
1.15,1439996.185000,6143953.842000,939084.578400,284.977481,-65.316868,-33.665921,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.397291,0.000000,0.000000,10.885767,1,0,0,0,0,0,0,0,0,116,0,0,0
1.16,1439999.034000,6143953.189000,939084.241700,284.929937,-65.332924,-33.664948,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.384808,0.000000,0.000000,10.883780,1,0,0,0,0,0,0,0,0,117,0,0,0
1.17,1440001.883000,6143952.535000,939083.905100,284.882478,-65.349053,-33.663995,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.372219,0.000000,0.000000,10.881777,1,0,0,0,0,0,0,0,0,118,0,0,0
1.18,1440004.732000,6143951.882000,939083.568500,284.835107,-65.365253,-33.663061,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.359524,0.000000,0.000000,10.879756,1,0,0,0,0,0,0,0,0,119,0,0,0
1.19,1440007.580000,6143951.228000,939083.231900,284.787824,-65.381525,-33.662146,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.346723,0.000000,0.000000,10.877719,1,0,0,0,0,0,0,0,0,120,0,0,0
1.20,1440010.427000,6143950.574000,939082.895200,284.740627,-65.397868,-33.661251,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.333816,0.000000,0.000000,10.875665,1,0,0,0,0,0,0,0,0,121,0,0,0
1.21,1440013.274000,6143949.920000,939082.558600,284.693518,-65.414283,-33.660375,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.320803,0.000000,0.000000,10.873594,1,0,0,0,0,0,0,0,0,122,0,0,0
1.22,1440016.120000,6143949.265000,939082.222000,284.646498,-65.430768,-33.659517,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.307684,0.000000,0.000000,10.871506,1,0,0,0,0,0,0,0,0,123,0,0,0
1.23,1440018.966000,6143948.611000,939081.885500,284.599565,-65.447325,-33.658680,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.294459,0.000000,0.000000,10.869401,1,0,0,0,0,0,0,0,0,124,0,0,0
1.24,1440021.812000,6143947.956000,939081.548900,284.552721,-65.463953,-33.657861,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.281129,0.000000,0.000000,10.867279,1,0,0,0,0,0,0,0,0,125,0,0,0
1.25,1440024.657000,6143947.301000,939081.212300,284.505966,-65.480652,-33.657061,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.267692,0.000000,0.000000,10.865141,1,0,0,0,0,0,0,0,0,126,0,0,0
1.26,1440027.502000,6143946.646000,939080.875700,284.459299,-65.497421,-33.656281,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.254150,0.000000,0.000000,10.862985,1,0,0,0,0,0,0,0,0,127,0,0,0
1.27,1440030.346000,6143945.991000,939080.539200,284.412721,-65.514261,-33.655519,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.240502,0.000000,0.000000,10.860813,1,0,0,0,0,0,0,0,0,128,0,0,0
1.28,1440033.189000,6143945.336000,939080.202600,284.366233,-65.531171,-33.654777,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.226748,0.000000,0.000000,10.858624,1,0,0,0,0,0,0,0,0,129,0,0,0
1.29,1440036.032000,6143944.681000,939079.866100,284.319834,-65.548151,-33.654054,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.212889,0.000000,0.000000,10.856418,1,0,0,0,0,0,0,0,0,130,0,0,0
1.30,1440038.875000,6143944.025000,939079.529600,284.273525,-65.565201,-33.653350,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,68.198924,0.000000,0.000000,10.854196,1,0,0,0,0,0,0,0,0,131,0,0,0
