time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,guid_ax,guid_ay,guid_az,tgo,dap_c12,dap_c3,dap_c6,dap_c9,nav_roll,nav_pitch,nav_yaw,accel_x,accel_y,accel_z,gyro_p,gyro_q,gyro_r,roll_rate_rps,T0,T1,T2,T3,fsa_flag,canard_deploy,canard_control,guid_start,proximity_flag,main_cycles,t1_cycles,t2_cycles,t3_cycles
28.79,1448002.364,6141737.118,938072.9937,283.458638,-82.742404,-36.549061,-35.705665,7.305947,29.757263,13.465,-0.278102,0.177589,-0.278102,0.177589,0.33605,0.436489,6.2831,-26.273006,-19.301772,0,0.000735,-0.00615,0.016335,0.000117,1,1,1,0,1,1,1,1,0,2880,747,1604,0
28.8,1448005.198,6141736.29,938072.6282,283.446869,-82.751244,-36.549659,-35.705665,7.305947,29.757263,13.465,-0.278102,0.177589,-0.278102,0.177589,0.33605,0.436489,6.2831,-26.272835,-19.28798,0,0.000735,-0.00615,0.016335,0.000117,1,1,1,0,1,1,1,1,0,2881,747,1604,0
28.81,1448008.033,6141735.462,938072.2627,283.435038,-82.760081,-36.550251,-35.705665,7.305947,29.757263,13.465,-0.278102,0.177589,-0.278102,0.177589,0.33605,0.436489,6.2831,-26.272662,-19.274187,0,0.000735,-0.00615,0.016335,0.000117,1,1,1,0,1,1,1,1,0,2882,747,1604,0
28.82,1448010.867,6141734.635,938071.8972,283.423145,-82.768915,-36.550838,-35.705665,7.305947,29.757263,13.465,-0.278102,0.177589,-0.278102,0.177589,0.33605,0.436489,6.2831,-26.272491,-19.260394,0,0.000735,-0.00615,0.016335,0.000117,1,1,1,0,1,1,1,1,0,2883,747,1604,0
28.83,1448013.701,6141733.807,938071.5316,283.411188,-82.777746,-36.551419,-35.705665,7.305947,29.757263,13.465,-0.278101,0.177589,-0.278101,0.177589,0.33605,0.436489,6.2831,-26.272317,-19.246605,0,0.000735,-0.00615,0.016334,0.000117,1,1,1,0,1,1,1,1,0,2884,747,1604,0
28.84,1448016.535,6141732.979,938071.1661,283.399169,-82.786575,-36.551995,-35.705665,7.305947,29.757263,13.465,-0.278101,0.177589,-0.278101,0.177589,0.33605,0.436489,6.2831,-26.272147,-19.232819,0,0.000735,-0.00615,0.016334,0.000117,1,1,1,0,1,1,1,1,0,2885,747,1604,0
28.85,1448019.369,6141732.151,938070.8006,283.387086,-82.795401,-36.552566,-35.705665,7.305947,29.757263,13.465,-0.278101,0.177589,-0.278101,0.177589,0.33605,0.436489,6.2831,-26.271976,-19.219029,0,0.000735,-0.00615,0.016334,0.000117,1,1,1,0,1,1,1,1,0,2886,747,1604,0
28.86,1448022.203,6141731.323,938070.4351,283.374939,-82.804225,-36.553131,-35.705665,7.305947,29.757263,13.465,-0.278101,0.177589,-0.278101,0.177589,0.33605,0.436489,6.2831,-26.271802,-19.205243,0,0.000735,-0.00615,0.016334,0.000117,1,1,1,0,1,1,1,1,0,2887,747,1604,0
28.87,1448025.036,6141730.495,938070.0695,283.362727,-82.813046,-36.553691,-35.705665,7.305947,29.757263,13.465,-0.278101,0.177589,-0.278101,0.177589,0.33605,0.436489,6.2831,-26.271631,-19.191461,0,0.000735,-0.00615,0.016334,0.000117,1,1,1,0,1,1,1,1,0,2888,747,1604,0
28.88,1448027.87,6141729.667,938069.704,283.35045,-82.821865,-36.554245,-35.705665,7.305947,29.757263,13.465,-0.278101,0.177589,-0.278101,0.177589,0.33605,0.436489,6.2831,-26.271461,-19.177678,0,0.000735,-0.00615,0.016334,0.000117,1,1,1,0,1,1,1,1,0,2889,747,1604,0
28.89,1448030.703,6141728.838,938069.3384,283.338108,-82.830681,-36.554793,-35.37274,7.292385,30.217376,13.386,-0.278101,0.177589,-0.278101,0.177589,0.33605,0.436489,6.2831,-26.271287,-19.163895,0,0.000735,-0.00615,0.016334,0.000117,1,1,1,0,1,1,1,1,0,2890,747,1604,0
28.9,1448033.536,6141728.01,938068.9729,283.325701,-82.839494,-36.555336,-35.37274,7.292385,30.217376,13.386,-0.278101,0.177589,-0.278101,0.177589,0.33605,0.436489,6.2831,-26.271116,-19.150115,0,0.000735,-0.006151,0.016334,0.000117,1,1,1,0,1,1,1,1,0,2891,747,1604,0
28.91,1448036.37,6141727.182,938068.6073,283.313227,-82.848305,-36.555873,-35.37274,7.292385,30.217376,13.386,-0.278101,0.177589,-0.278101,0.177589,0.33605,0.436489,6.2831,-26.270946,-19.136336,0,0.000735,-0.006151,0.016334,0.000117,1,1,1,0,1,1,1,1,0,2892,747,1604,0
28.92,1448039.203,6141726.353,938068.2418,283.300686,-82.857114,-36.556405,-35.37274,7.292385,30.217376,13.386,-0.278101,0.177589,-0.278101,0.177589,0.33605,0.436489,6.2831,-26.270772,-19.122556,0,0.000736,-0.006151,0.016334,0.000117,1,1,1,0,1,1,1,1,0,2893,747,1604,0
28.93,1448042.035,6141725.524,938067.8762,283.288078,-82.86592,-36.556931,-35.37274,7.292385,30.217376,13.386,-0.278101,0.177589,-0.278101,0.177589,0.33605,0.436489,6.2831,-26.270601,-19.10878,0,0.000736,-0.006151,0.016334,0.000117,1,1,1,0,1,1,1,1,0,2894,747,1604,0
28.94,1448044.868,6141724.696,938067.5106,283.275403,-82.874724,-36.557451,-35.37274,7.292385,30.217376,13.386,-0.278101,0.177589,-0.278101,0.177589,0.33605,0.436489,6.2831,-26.270427,-19.095004,0,0.000736,-0.006151,0.016334,0.000117,1,1,1,0,1,1,1,1,0,2895,747,1604,0
28.95,1448047.701,6141723.867,938067.145,283.26266,-82.883526,-36.557966,-35.37274,7.292385,30.217376,13.386,-0.278101,0.177589,-0.278101,0.177589,0.33605,0.436489,6.2831,-26.270257,-19.081231,0,0.000736,-0.006151,0.016334,0.000117,1,1,1,0,1,1,1,1,0,2896,747,1604,0
28.96,1448050.533,6141723.038,938066.7795,283.249848,-82.892325,-36.558474,-35.37274,7.292385,30.217376,13.386,-0.278101,0.177589,-0.278101,0.177589,0.33605,0.436489,6.2831,-26.270083,-19.067458,0,0.000736,-0.006151,0.016334,0.000117,1,1,1,0,1,1,1,1,0,2897,747,1604,0
28.97,1448053.366,6141722.209,938066.4139,283.236968,-82.901122,-36.558977,-35.37274,7.292385,30.217376,13.386,-0.278101,0.177589,-0.278101,0.177589,0.33605,0.436489,6.2831,-26.269912,-19.053685,0,0.000736,-0.006151,0.016334,0.000117,1,1,1,0,1,1,1,1,0,2898,747,1604,0
28.98,1448056.198,6141721.38,938066.0483,283.224018,-82.909917,-36.559474,-35.37274,7.292385,30.217376,13.386,-0.278101,0.177589,-0.278101,0.177589,0.33605,0.436489,6.2831,-26.269738,-19.039915,0,0.000736,-0.006151,0.016334,0.000117,1,1,1,0,1,1,1,1,0,2899,747,1604,0
28.99,1448059.03,6141720.551,938065.6827,283.210999,-82.918709,-36.559965,-35.027427,7.27793,30.684888,13.307,-0.278101,0.177589,-0.278101,0.177589,0.33605,0.436489,6.2831,-26.269568,-19.026146,0,0.000736,-0.006151,0.016334,0.000117,1,1,1,0,1,1,1,1,0,2900,747,1604,0
29,1448061.862,6141719.721,938065.3171,283.197909,-82.9275,-36.560451,-35.027427,7.27793,30.684888,13.307,-0.278101,0.177589,-0.278101,0.177589,0.33605,0.436489,6.2831,-26.269394,-19.012379,0,0.000736,-0.006151,0.016334,0.000117,1,1,1,0,1,1,1,1,0,2901,747,1604,0
29.01,1448064.694,6141718.892,938064.9515,283.184749,-82.936288,-36.56093,-35.027427,7.27793,30.684888,13.307,-0.278101,0.177589,-0.278101,0.177589,0.33605,0.436489,6.2831,-26.26922,-18.998613,0,0.000736,-0.006151,0.016334,0.000117,1,1,1,0,1,1,1,1,0,2902,747,1604,0
29.02,1448067.526,6141718.062,938064.5858,283.171518,-82.945074,-36.561403,-35.027427,7.27793,30.684888,13.307,-0.278101,0.17759,-0.278101,0.17759,0.33605,0.436489,6.2831,-26.269049,-18.984846,0,0.000736,-0.006152,0.016334,0.000117,1,1,1,0,1,1,1,1,0,2903,747,1604,0
29.03,1448070.357,6141717.233,938064.2202,283.158215,-82.953858,-36.561871,-35.027427,7.27793,30.684888,13.307,-0.278101,0.17759,-0.278101,0.17759,0.33605,0.436489,6.2831,-26.268876,-18.971083,0,0.000736,-0.006152,0.016334,0.000117,1,1,1,0,1,1,1,1,0,2904,747,1604,0
29.04,1448073.189,6141716.403,938063.8546,283.144841,-82.96264,-36.562332,-35.027427,7.27793,30.684888,13.307,-0.278101,0.17759,-0.278101,0.17759,0.33605,0.436489,6.2831,-26.268702,-18.95732,0,0.000736,-0.006152,0.016334,0.000117,1,1,1,0,1,1,1,1,0,2905,747,1604,0
29.05,1448076.02,6141715.574,938063.489,283.131394,-82.97142,-36.562788,-35.027427,7.27793,30.684888,13.307,-0.278101,0.17759,-0.278101,0.17759,0.33605,0.436489,6.2831,-26.268528,-18.94356,0,0.000736,-0.006152,0.016334,0.000117,1,1,1,0,1,1,1,1,0,2906,747,1604,0
29.06,1448078.851,6141714.744,938063.1233,283.117875,-82.980199,-36.563237,-35.027427,7.27793,30.684888,13.307,-0.278101,0.17759,-0.278101,0.17759,0.33605,0.436489,6.2831,-26.268354,-18.9298,0,0.000736,-0.006152,0.016334,0.000117,1,1,1,0,1,1,1,1,0,2907,747,1604,0
29.07,1448081.682,6141713.914,938062.7577,283.104282,-82.988975,-36.56368,-35.027427,7.27793,30.684888,13.307,-0.278101,0.17759,-0.278101,0.17759,0.33605,0.436489,6.2831,-26.26818,-18.916041,0,0.000736,-0.006152,0.016334,0.000117,1,1,1,0,1,1,1,1,0,2908,747,1604,0
29.08,1448084.513,6141713.084,938062.3921,283.090615,-82.997749,-36.564117,-35.027427,7.27793,30.684888,13.307,-0.278101,0.17759,-0.278101,0.17759,0.33605,0.436489,6.2831,-26.268006,-18.902284,0,0.000736,-0.006152,0.016334,0.000117,1,1,1,0,1,1,1,1,0,2909,747,1604,0
29.09,1448087.344,6141712.254,938062.0264,283.076874,-83.006522,-36.564548,-34.66956,7.262523,31.159755,13.229,-0.278101,0.17759,-0.278101,0.17759,0.33605,0.436489,6.2831,-26.267832,-18.888528,0,0.000736,-0.006152,0.016334,0.000117,1,1,1,0,1,1,1,1,0,2910,747,1604,0
29.1,1448090.174,6141711.424,938061.6608,283.063059,-83.015292,-36.564973,-34.66956,7.262523,31.159755,13.229,-0.278101,0.17759,-0.278101,0.17759,0.33605,0.436489,6.2831,-26.267658,-18.874771,0,0.000736,-0.006152,0.016334,0.000117,1,1,1,0,1,1,1,1,0,2911,747,1604,0
29.11,1448093.005,6141710.593,938061.2951,283.049169,-83.024061,-36.565392,-34.66956,7.262523,31.159755,13.229,-0.278101,0.17759,-0.278101,0.17759,0.33605,0.436489,6.2831,-26.267481,-18.861018,0,0.000736,-0.006152,0.016334,0.000117,1,1,1,0,1,1,1,1,0,2912,747,1604,0
29.12,1448095.835,6141709.763,938060.9295,283.035203,-83.032828,-36.565804,-34.66956,7.262523,31.159755,13.229,-0.278101,0.17759,-0.278101,0.17759,0.33605,0.436489,6.2831,-26.267307,-18.847264,0,0.000736,-0.006152,0.016334,0.000117,1,1,1,0,1,1,1,1,0,2913,747,1604,0
29.13,1448098.666,6141708.933,938060.5638,283.021161,-83.041594,-36.56621,-34.66956,7.262523,31.159755,13.229,-0.278101,0.17759,-0.278101,0.17759,0.33605,0.436489,6.2831,-26.26713,-18.833514,0,0.000736,-0.006152,0.016334,0.000117,1,1,1,0,1,1,1,1,0,2914,747,1604,0
29.14,1448101.496,6141708.102,938060.1981,283.007043,-83.050357,-36.56661,-34.66956,7.262523,31.159755,13.229,-0.2781,0.17759,-0.2781,0.17759,0.33605,0.436489,6.2831,-26.266956,-18.819764,0,0.000736,-0.006153,0.016333,0.000117,1,1,1,0,1,1,1,1,0,2915,747,1604,0
29.15,1448104.326,6141707.272,938059.8325,282.992848,-83.059119,-36.567004,-34.66956,7.262523,31.159755,13.229,-0.2781,0.17759,-0.2781,0.17759,0.33605,0.436489,6.2831,-26.266779,-18.806014,0,0.000736,-0.006153,0.016333,0.000117,1,1,1,0,1,1,1,1,0,2916,747,1604,0
29.16,1448107.155,6141706.441,938059.4668,282.978576,-83.06788,-36.567391,-34.66956,7.262523,31.159755,13.229,-0.2781,0.17759,-0.2781,0.17759,0.33605,0.436489,6.2831,-26.266602,-18.792268,0,0.000736,-0.006153,0.016333,0.000117,1,1,1,0,1,1,1,1,0,2917,747,1604,0
29.17,1448109.985,6141705.61,938059.1011,282.964226,-83.076639,-36.567771,-34.66956,7.262523,31.159755,13.229,-0.2781,0.17759,-0.2781,0.17759,0.33605,0.436489,6.2831,-26.266428,-18.778521,0,0.000736,-0.006153,0.016333,0.000117,1,1,1,0,1,1,1,1,0,2918,747,1604,0
29.18,1448112.814,6141704.779,938058.7354,282.949797,-83.085397,-36.568146,-34.66956,7.262523,31.159755,13.229,-0.2781,0.17759,-0.2781,0.17759,0.33605,0.436489,6.2831,-26.266251,-18.764774,0,0.000736,-0.006153,0.016333,0.000117,1,1,1,0,1,1,1,1,0,2919,747,1604,0
29.19,1448115.644,6141703.948,938058.3697,282.935291,-83.094153,-36.568514,-34.298804,7.246107,31.64199,13.152,-0.2781,0.17759,-0.2781,0.17759,0.33605,0.436489,6.2831,-26.266074,-18.751031,0,0.000736,-0.006153,0.016333,0.000117,1,1,1,0,1,1,1,1,0,2920,747,1604,0
29.2,1448118.473,6141703.117,938058.0041,282.920704,-83.102907,-36.568875,-34.298804,7.246107,31.64199,13.152,-0.2781,0.17759,-0.2781,0.17759,0.33605,0.436489,6.2831,-26.265893,-18.737287,0,0.000736,-0.006153,0.016333,0.000117,1,1,1,0,1,1,1,1,0,2921,747,1604,0
29.21,1448121.302,6141702.286,938057.6384,282.906039,-83.11166,-36.56923,-34.298804,7.246107,31.64199,13.152,-0.2781,0.17759,-0.2781,0.17759,0.33605,0.436489,6.2831,-26.265716,-18.723547,0,0.000736,-0.006153,0.016333,0.000117,1,1,1,0,1,1,1,1,0,2922,747,1604,0
29.22,1448124.131,6141701.455,938057.2727,282.891293,-83.120412,-36.569578,-34.298804,7.246107,31.64199,13.152,-0.2781,0.17759,-0.2781,0.17759,0.33605,0.436489,6.2831,-26.265539,-18.709807,0,0.000736,-0.006153,0.016333,0.000117,1,1,1,0,1,1,1,1,0,2923,747,1604,0
29.23,1448126.96,6141700.624,938056.907,282.876466,-83.129163,-36.56992,-34.298804,7.246107,31.64199,13.152,-0.2781,0.17759,-0.2781,0.17759,0.33605,0.436489,6.2831,-26.265358,-18.696067,0,0.000736,-0.006153,0.016333,0.000117,1,1,1,0,1,1,1,1,0,2924,747,1604,0
29.24,1448129.788,6141699.792,938056.5413,282.861559,-83.137912,-36.570255,-34.298804,7.246107,31.64199,13.152,-0.2781,0.17759,-0.2781,0.17759,0.33605,0.436489,6.2831,-26.265181,-18.68233,0,0.000736,-0.006153,0.016333,0.000117,1,1,1,0,1,1,1,1,0,2925,747,1604,0
29.25,1448132.617,6141698.961,938056.1756,282.84657,-83.146661,-36.570584,-34.298804,7.246107,31.64199,13.152,-0.2781,0.17759,-0.2781,0.17759,0.33605,0.436489,6.2831,-26.265001,-18.668593,0,0.000736,-0.006153,0.016333,0.000117,1,1,1,0,1,1,1,1,0,2926,747,1604,0
29.26,1448135.445,6141698.129,938055.8099,282.831499,-83.155408,-36.570906,-34.298804,7.246107,31.64199,13.152,-0.2781,0.177591,-0.2781,0.177591,0.33605,0.436489,6.2831,-26.26482,-18.654856,0,0.000736,-0.006154,0.016333,0.000117,1,1,1,0,1,1,1,1,0,2927,747,1604,0
29.27,1448138.273,6141697.298,938055.4441,282.816346,-83.164154,-36.571221,-34.298804,7.246107,31.64199,13.152,-0.2781,0.177591,-0.2781,0.177591,0.33605,0.436489,6.2831,-26.26464,-18.641123,0,0.000736,-0.006154,0.016333,0.000117,1,1,1,0,1,1,1,1,0,2928,747,1604,0
29.28,1448141.101,6141696.466,938055.0784,282.80111,-83.172898,-36.57153,-34.298804,7.246107,31.64199,13.152,-0.2781,0.177591,-0.2781,0.177591,0.33605,0.436489,6.2831,-26.26446,-18.627389,0,0.000736,-0.006154,0.016333,0.000117,1,1,1,0,1,1,1,1,0,2929,747,1604,0
29.29,1448143.929,6141695.634,938054.7127,282.785791,-83.181642,-36.571832,-33.914836,7.228624,32.131604,13.075,-0.2781,0.177591,-0.2781,0.177591,0.33605,0.436489,6.2831,-26.264279,-18.613659,0,0.000736,-0.006154,0.016333,0.000117,1,1,1,0,1,1,1,1,0,2930,747,1604,0
29.3,1448146.757,6141694.802,938054.347,282.770388,-83.190385,-36.572127,-33.914836,7.228624,32.131604,13.075,-0.2781,0.177591,-0.2781,0.177591,0.33605,0.436489,6.2831,-26.264095,-18.599928,0,0.000736,-0.006154,0.016333,0.000117,1,1,1,0,1,1,1,1,0,2931,747,1604,0
29.31,1448149.584,6141693.97,938053.9813,282.7549,-83.199127,-36.572415,-33.914836,7.228624,32.131604,13.075,-0.2781,0.177591,-0.2781,0.177591,0.33605,0.436489,6.2831,-26.263915,-18.586198,0,0.000736,-0.006154,0.016333,0.000117,1,1,1,0,1,1,1,1,0,2932,747,1604,0
29.32,1448152.412,6141693.138,938053.6155,282.739328,-83.207868,-36.572697,-33.914836,7.228624,32.131604,13.075,-0.2781,0.177591,-0.2781,0.177591,0.33605,0.436489,6.2831,-26.263731,-18.572471,0,0.000736,-0.006154,0.016333,0.000117,1,1,1,0,1,1,1,1,0,2933,747,1604,0
29.33,1448155.239,6141692.306,938053.2498,282.72367,-83.216608,-36.572972,-33.914836,7.228624,32.131604,13.075,-0.2781,0.177591,-0.2781,0.177591,0.33605,0.436489,6.2831,-26.263547,-18.558744,0,0.000736,-0.006154,0.016333,0.000117,1,1,1,0,1,1,1,1,0,2934,747,1604,0
29.34,1448158.066,6141691.474,938052.8841,282.707927,-83.225348,-36.57324,-33.914836,7.228624,32.131604,13.075,-0.2781,0.177591,-0.2781,0.177591,0.33605,0.436489,6.2831,-26.263364,-18.545017,0,0.000737,-0.006154,0.016333,0.000117,1,1,1,0,1,1,1,1,0,2935,747,1604,0
29.35,1448160.893,6141690.641,938052.5183,282.692097,-83.234087,-36.5735,-33.914836,7.228624,32.131604,13.075,-0.2781,0.177591,-0.2781,0.177591,0.33605,0.436489,6.2831,-26.26318,-18.531293,0,0.000737,-0.006154,0.016333,0.000117,1,1,1,0,1,1,1,1,0,2936,747,1604,0
29.36,1448163.72,6141689.809,938052.1526,282.676181,-83.242825,-36.573754,-33.914836,7.228624,32.131604,13.075,-0.2781,0.177591,-0.2781,0.177591,0.33605,0.436489,6.2831,-26.262996,-18.517569,0,0.000737,-0.006154,0.016333,0.000117,1,1,1,0,1,1,1,1,0,2937,747,1604,0
29.37,1448166.546,6141688.976,938051.7869,282.660178,-83.251562,-36.574001,-33.914836,7.228624,32.131604,13.075,-0.2781,0.177591,-0.2781,0.177591,0.33605,0.436489,6.2831,-26.262813,-18.503846,0,0.000737,-0.006155,0.016333,0.000117,1,1,1,0,1,1,1,1,0,2938,747,1604,0
29.38,1448169.373,6141688.144,938051.4211,282.644087,-83.260299,-36.574241,-33.914836,7.228624,32.131604,13.075,-0.2781,0.177591,-0.2781,0.177591,0.33605,0.436489,6.2831,-26.262626,-18.490125,0,0.000737,-0.006155,0.016333,0.000117,1,1,1,0,1,1,1,1,0,2939,747,1604,0
29.39,1448172.199,6141687.311,938051.0554,282.627908,-83.269035,-36.574474,-33.517386,7.210011,32.628577,12.998,-0.2781,0.177591,-0.2781,0.177591,0.33605,0.436489,6.2831,-26.262438,-18.476405,0,0.000737,-0.006155,0.016333,0.000117,1,1,1,0,1,1,1,1,0,2940,747,1604,0
29.4,1448175.025,6141686.478,938050.6896,282.61164,-83.277771,-36.5747,-33.517386,7.210011,32.628577,12.998,-0.2781,0.177591,-0.2781,0.177591,0.33605,0.436489,6.2831,-26.262255,-18.462688,0,0.000737,-0.006155,0.016333,0.000117,1,1,1,0,1,1,1,1,0,2941,747,1604,0
29.41,1448177.851,6141685.646,938050.3239,282.595283,-83.286506,-36.574919,-33.517386,7.210011,32.628577,12.998,-0.2781,0.177591,-0.2781,0.177591,0.33605,0.436489,6.2831,-26.262064,-18.44897,0,0.000737,-0.006155,0.016333,0.000117,1,1,1,0,1,1,1,1,0,2942,747,1604,0
29.42,1448180.677,6141684.813,938049.9581,282.578837,-83.295241,-36.575131,-33.517386,7.210011,32.628577,12.998,-0.2781,0.177591,-0.2781,0.177591,0.33605,0.436489,6.2831,-26.261877,-18.435253,0,0.000737,-0.006155,0.016333,0.000117,1,1,1,0,1,1,1,1,0,2943,747,1604,0
29.43,1448183.503,6141683.98,938049.5924,282.562301,-83.303976,-36.575336,-33.517386,7.210011,32.628577,12.998,-0.2781,0.177591,-0.2781,0.177591,0.33605,0.436489,6.2831,-26.26169,-18.421536,0,0.000737,-0.006155,0.016333,0.000117,1,1,1,0,1,1,1,1,0,2944,747,1604,0
29.44,1448186.328,6141683.146,938049.2266,282.545674,-83.31271,-36.575533,-33.517386,7.210011,32.628577,12.998,-0.2781,0.177591,-0.2781,0.177591,0.33605,0.436489,6.2831,-26.2615,-18.407822,0,0.000737,-0.006155,0.016333,0.000117,1,1,1,0,1,1,1,1,0,2945,747,1604,0
29.45,1448189.153,6141682.313,938048.8609,282.528955,-83.321445,-36.575723,-33.517386,7.210011,32.628577,12.998,-0.278099,0.177591,-0.278099,0.177591,0.33605,0.436489,6.2831,-26.26131,-18.394111,0,0.000737,-0.006155,0.016332,0.000117,1,1,1,0,1,1,1,1,0,2946,747,1604,0
29.46,1448191.978,6141681.48,938048.4951,282.512146,-83.330179,-36.575906,-33.517386,7.210011,32.628577,12.998,-0.278099,0.177591,-0.278099,0.177591,0.33605,0.436489,6.2831,-26.26112,-18.380398,0,0.000737,-0.006155,0.016332,0.000117,1,1,1,0,1,1,1,1,0,2947,747,1604,0
29.47,1448194.803,6141680.646,938048.1293,282.495244,-83.338913,-36.576082,-33.517386,7.210011,32.628577,12.998,-0.278099,0.177591,-0.278099,0.177591,0.33605,0.436489,6.2831,-26.260929,-18.366687,0,0.000737,-0.006155,0.016332,0.000117,1,1,1,0,1,1,1,1,0,2948,747,1604,0
29.48,1448197.628,6141679.813,938047.7636,282.47825,-83.347646,-36.57625,-33.517386,7.210011,32.628577,12.998,-0.278099,0.177591,-0.278099,0.177591,0.33605,0.436489,6.2831,-26.260739,-18.35298,0,0.000737,-0.006155,0.016332,0.000117,1,1,1,0,1,1,1,1,0,2949,747,1604,0
29.49,1448200.453,6141678.979,938047.3978,282.461163,-83.35638,-36.576412,-33.106183,7.190208,33.132884,12.923,-0.278099,0.177592,-0.278099,0.177592,0.33605,0.436489,6.2831,-26.260545,-18.339272,0,0.000737,-0.006156,0.016332,0.000117,1,1,1,0,1,1,1,1,0,2950,747,1604,0
29.5,1448203.277,6141678.146,938047.032,282.443982,-83.365114,-36.576565,-33.106183,7.190208,33.132884,12.923,-0.278099,0.177592,-0.278099,0.177592,0.33605,0.436489,6.2831,-26.260355,-18.325565,0,0.000737,-0.006156,0.016332,0.000117,1,1,1,0,1,1,1,1,0,2951,747,1604,0
29.51,1448206.102,6141677.312,938046.6663,282.426708,-83.373848,-36.576712,-33.106183,7.190208,33.132884,12.923,-0.278099,0.177592,-0.278099,0.177592,0.33605,0.436489,6.2831,-26.260162,-18.311858,0,0.000737,-0.006156,0.016332,0.000117,1,1,1,0,1,1,1,1,0,2952,747,1604,0
29.52,1448208.926,6141676.478,938046.3005,282.409338,-83.382582,-36.576851,-33.106183,7.190208,33.132884,12.923,-0.278099,0.177592,-0.278099,0.177592,0.33605,0.436489,6.2831,-26.259968,-18.298153,0,0.000737,-0.006156,0.016332,0.000117,1,1,1,0,1,1,1,1,0,2953,747,1604,0
29.53,1448211.75,6141675.644,938045.9347,282.391874,-83.391317,-36.576982,-33.106183,7.190208,33.132884,12.923,-0.278099,0.177592,-0.278099,0.177592,0.33605,0.436489,6.2831,-26.259771,-18.284449,0,0.000737,-0.006156,0.016332,0.000117,1,1,1,0,1,1,1,1,0,2954,747,1604,0
29.54,1448214.573,6141674.81,938045.569,282.374314,-83.400051,-36.577107,-33.106183,7.190208,33.132884,12.923,-0.278099,0.177592,-0.278099,0.177592,0.33605,0.436489,6.2831,-26.259578,-18.270745,0,0.000737,-0.006156,0.016332,0.000117,1,1,1,0,1,1,1,1,0,2955,747,1604,0
29.55,1448217.397,6141673.976,938045.2032,282.356658,-83.408786,-36.577223,-33.106183,7.190208,33.132884,12.923,-0.278099,0.177592,-0.278099,0.177592,0.33605,0.436489,6.2831,-26.259381,-18.257045,0,0.000737,-0.006156,0.016332,0.000117,1,1,1,0,1,1,1,1,0,2956,747,1604,0
29.56,1448220.22,6141673.142,938044.8374,282.338906,-83.417522,-36.577332,-33.106183,7.190208,33.132884,12.923,-0.278099,0.177592,-0.278099,0.177592,0.33605,0.436489,6.2831,-26.259184,-18.243344,0,0.000737,-0.006156,0.016332,0.000117,1,1,1,0,1,1,1,1,0,2957,747,1604,0
29.57,1448223.043,6141672.308,938044.4716,282.321057,-83.426258,-36.577434,-33.106183,7.190208,33.132884,12.923,-0.278099,0.177592,-0.278099,0.177592,0.33605,0.436489,6.2831,-26.258987,-18.229646,0,0.000737,-0.006156,0.016332,0.000117,1,1,1,0,1,1,1,1,0,2958,747,1604,0
29.58,1448225.867,6141671.473,938044.1059,282.30311,-83.434994,-36.577528,-33.106183,7.190208,33.132884,12.923,-0.278099,0.177592,-0.278099,0.177592,0.33605,0.436489,6.2831,-26.258787,-18.215949,0,0.000737,-0.006156,0.016332,0.000117,1,1,1,0,1,1,1,1,0,2959,747,1604,0
29.59,1448228.689,6141670.639,938043.7401,282.285065,-83.443731,-36.577614,-32.680949,7.169151,33.644478,12.847,-0.278099,0.177592,-0.278099,0.177592,0.33605,0.436489,6.2831,-26.25859,-18.202251,0,0.000737,-0.006156,0.016332,0.000117,1,1,1,0,1,1,1,1,0,2960,747,1604,0
29.6,1448231.512,6141669.804,938043.3743,282.266922,-83.452469,-36.577693,-32.680949,7.169151,33.644478,12.847,-0.278099,0.177592,-0.278099,0.177592,0.33605,0.436489,6.2831,-26.25839,-18.188557,0,0.000737,-0.006156,0.016332,0.000117,1,1,1,0,1,1,1,1,0,2961,747,1604,0
29.61,1448234.335,6141668.97,938043.0085,282.248679,-83.461207,-36.577764,-32.680949,7.169151,33.644478,12.847,-0.278099,0.177592,-0.278099,0.177592,0.33605,0.436489,6.2831,-26.25819,-18.174863,0,0.000737,-0.006157,0.016332,0.000117,1,1,1,0,1,1,1,1,0,2962,747,1604,0
