missiontime,ecef_Pos_X,ecef_Pos_Y,ecef_Pos_Z,ecef_Vel_X,ecef_Vel_Y,ecef_Vel_Z,gps_week,gps_tow,Acc_X,Acc_Y,Acc_Z,Gyro_p, Gyro_q, Gyro_r, Roll, Pitch, Yaw, rollRPS,bmx,bmy,bmz,deltaVx,deltaVy,deltaVz,deltaThetaX,deltaThetaY,deltaThetaZ
27.52,-1200351.743,-6194037.549,949945.5332,-464.571071,21.277999,250.363355,2384,388864,0.789865,-0.729966,0.000002,0,0,0,0.094098,0.436332,0,0,381.003085,140.314881,37.30473,0.007899,-0.0073,0,0,0,0
27.53,-1200351.743,-6194037.549,949945.5332,-464.571071,21.277999,250.363355,2384,388864,0.789865,-0.729966,0.000002,0,0,0,0.094098,0.436332,0,0,381.002986,140.314443,37.304601,0.007899,-0.0073,0,0,0,0
27.54,-1200351.743,-6194037.549,949945.5332,-464.571071,21.277999,250.363355,2384,388864,0.789865,-0.729966,0.000002,0,0,0,0.094098,0.436332,0,0,381.002888,140.314005,37.304473,0.007899,-0.0073,0,0,0,0
27.55,-1200351.743,-6194037.549,949945.5332,-464.571071,21.277999,250.363355,2384,388864,0.789865,-0.729966,0.000002,0,0,0,0.094098,0.436332,0,0,381.002789,140.313567,37.304345,0.007899,-0.0073,0,0,0,0
27.56,-1200351.743,-6194037.549,949945.5332,-464.571071,21.277999,250.363355,2384,388864,0.789865,-0.729966,0.000002,0,0,0,0.094098,0.436332,0,0,381.00269,140.313129,37.304216,0.007899,-0.0073,0,0,0,0
27.57,-1200351.743,-6194037.549,949945.5332,-464.571071,21.277999,250.363355,2384,388864,0.789865,-0.729966,0.000002,0,0,0,0.094098,0.436332,0,0,381.002592,140.312691,37.304088,0.007899,-0.0073,0,0,0,0
27.58,-1200351.743,-6194037.549,949945.5332,-464.571071,21.277999,250.363355,2384,388864,0.789865,-0.729966,0.000002,0,0,0,0.094098,0.436332,0,0,381.002493,140.312253,37.30396,0.007899,-0.0073,0,0,0,0
27.59,-1200351.743,-6194037.549,949945.5332,-464.571071,21.277999,250.363355,2384,388864,0.789865,-0.729966,0.000002,0,0,0,0.094098,0.436332,0,0,381.002394,140.311815,37.303831,0.007899,-0.0073,0,0,0,0
27.6,-1200353.032,-6194044.169,949970.5709,-464.551797,21.380089,250.391364,2384,388864,0.789865,-0.729966,0.000002,0,0,0,0.094098,0.436332,0,0,381.002296,140.311378,37.303703,0.007899,-0.0073,0,0,0,0
27.61,-1200353.032,-6194044.169,949970.5709,-464.551797,21.380089,250.391364,2384,388864,1.076203,-0.996249,0.000002,0,0,0,0.094098,0.436332,0,0,381.002197,140.31094,37.303575,0.010762,-0.009962,0,0,0,0
27.62,-1200353.032,-6194044.169,949970.5709,-464.551797,21.380089,250.391364,2384,388864,1.076203,-0.996249,0.000002,0,0,0,0.094098,0.436332,0,0,381.002098,140.310502,37.303446,0.010762,-0.009962,0,0,0,0
27.63,-1200353.032,-6194044.169,949970.5709,-464.551797,21.380089,250.391364,2384,388864,1.076203,-0.996249,0.000002,0,0,0,0.094098,0.436332,0,0,381.002,140.310064,37.303318,0.010762,-0.009962,0,0,0,0
27.64,-1200353.032,-6194044.169,949970.5709,-464.551797,21.380089,250.391364,2384,388864,1.076203,-0.996249,0.000002,0,0,0,0.094098,0.436332,0,0,381.001901,140.309626,37.30319,0.010762,-0.009962,0,0,0,0
27.65,-1200353.032,-6194044.169,949970.5709,-464.551797,21.380089,250.391364,2384,388864,1.076203,-0.996249,0.000002,0,0,0,0.094098,0.436332,0,0,381.001803,140.309188,37.303061,0.010762,-0.009962,0,0,0,0
27.66,-1200353.032,-6194044.169,949970.5709,-464.551797,21.380089,250.391364,2384,388864,1.076203,-0.996249,0.000002,0,0,0,0.094098,0.436332,0,0,381.001704,140.30875,37.302933,0.010762,-0.009962,0,0,0,0
27.67,-1200353.032,-6194044.169,949970.5709,-464.551797,21.380089,250.391364,2384,388864,1.076203,-0.996249,0.000002,0,0,0,0.094098,0.436332,0,0,381.001606,140.308312,37.302805,0.010762,-0.009962,0,0,0,0
27.68,-1200353.032,-6194044.169,949970.5709,-464.551797,21.380089,250.391364,2384,388864,1.076203,-0.996249,0.000002,0,0,0,0.094098,0.436332,0,0,381.001508,140.307875,37.302677,0.010762,-0.009962,0,0,0,0
27.69,-1200353.032,-6194044.169,949970.5709,-464.551797,21.380089,250.391364,2384,388864,1.076203,-0.996249,0.000002,0,0,0,0.094098,0.436332,0,0,381.001409,140.307437,37.302548,0.010762,-0.009962,0,0,0,0
27.7,-1200354.318,-6194050.777,949995.6119,-464.525338,21.519276,250.429496,2384,388864,1.076203,-0.996249,0.000002,0,0,0,0.094098,0.436332,0,0,381.001311,140.306999,37.30242,0.010762,-0.009962,0,0,0,0
27.71,-1200354.318,-6194050.777,949995.6119,-464.525338,21.519276,250.429496,2384,388864,1.354118,-1.256368,0.000002,0,0,0,0.094098,0.436332,0,0,381.001213,140.306561,37.302292,0.013541,-0.012564,0,0,0,0
27.72,-1200354.318,-6194050.777,949995.6119,-464.525338,21.519276,250.429496,2384,388864,1.354118,-1.256368,0.000002,0,0,0,0.094098,0.436332,0,0,381.001115,140.306123,37.302163,0.013541,-0.012564,0,0,0,0
27.73,-1200354.318,-6194050.777,949995.6119,-464.525338,21.519276,250.429496,2384,388864,1.354118,-1.256368,0.000002,0,0,0,0.094098,0.436332,0,0,381.001016,140.305685,37.302035,0.013541,-0.012564,0,0,0,0
27.74,-1200354.318,-6194050.777,949995.6119,-464.525338,21.519276,250.429496,2384,388864,1.354118,-1.256368,0.000002,0,0,0,0.094098,0.436332,0,0,381.000918,140.305247,37.301907,0.013541,-0.012564,0,0,0,0
27.75,-1200354.318,-6194050.777,949995.6119,-464.525338,21.519276,250.429496,2384,388864,1.354118,-1.256368,0.000002,0,0,0,0.094098,0.436332,0,0,381.00082,140.30481,37.301778,0.013541,-0.012564,0,0,0,0
27.76,-1200354.318,-6194050.777,949995.6119,-464.525338,21.519276,250.429496,2384,388864,1.354118,-1.256368,0.000002,0,0,0,0.094098,0.436332,0,0,381.000722,140.304372,37.30165,0.013541,-0.012564,0,0,0,0
27.77,-1200354.318,-6194050.777,949995.6119,-464.525338,21.519276,250.429496,2384,388864,1.354118,-1.256368,0.000002,0,0,0,0.094098,0.436332,0,0,381.000624,140.303934,37.301522,0.013541,-0.012564,0,0,0,0
27.78,-1200354.318,-6194050.777,949995.6119,-464.525338,21.519276,250.429496,2384,388864,1.354118,-1.256368,0.000002,0,0,0,0.094098,0.436332,0,0,381.000526,140.303496,37.301394,0.013541,-0.012564,0,0,0,0
27.79,-1200354.318,-6194050.777,949995.6119,-464.525338,21.519276,250.429496,2384,388864,1.354118,-1.256368,0.000002,0,0,0,0.094098,0.436332,0,0,381.000428,140.303058,37.301265,0.013541,-0.012564,0,0,0,0
27.8,-1200355.601,-6194057.37,950020.6573,-464.491879,21.694592,250.477425,2384,388864,1.354118,-1.256368,0.000002,0,0,0,0.094098,0.436332,0,0,381.00033,140.30262,37.301137,0.013541,-0.012564,0,0,0,0
27.81,-1200355.601,-6194057.37,950020.6573,-464.491879,21.694592,250.477425,2384,388864,1.623654,-1.510763,0.000002,0,0,0,0.094098,0.436332,0,0,381.000232,140.302182,37.301009,0.016237,-0.015108,0,0,0,0
27.82,-1200355.601,-6194057.37,950020.6573,-464.491879,21.694592,250.477425,2384,388864,1.623654,-1.510763,0.000002,0,0,0,0.094098,0.436332,0,0,381.000134,140.301745,37.30088,0.016237,-0.015108,0,0,0,0
27.83,-1200355.601,-6194057.37,950020.6573,-464.491879,21.694592,250.477425,2384,388864,1.623654,-1.510763,0.000002,0,0,0,0.094098,0.436332,0,0,381.000037,140.301307,37.300752,0.016237,-0.015108,0,0,0,0
27.84,-1200355.601,-6194057.37,950020.6573,-464.491879,21.694592,250.477425,2384,388864,1.623654,-1.510763,0.000002,0,0,0,0.094098,0.436332,0,0,380.999939,140.300869,37.300624,0.016237,-0.015108,0,0,0,0
27.85,-1200355.601,-6194057.37,950020.6573,-464.491879,21.694592,250.477425,2384,388864,1.623654,-1.510763,0.000002,0,0,0,0.094098,0.436332,0,0,380.999841,140.300431,37.300496,0.016237,-0.015108,0,0,0,0
27.86,-1200355.601,-6194057.37,950020.6573,-464.491879,21.694592,250.477425,2384,388864,1.623654,-1.510763,0.000002,0,0,0,0.094098,0.436332,0,0,380.999744,140.299993,37.300367,0.016237,-0.015108,0,0,0,0
27.87,-1200355.601,-6194057.37,950020.6573,-464.491879,21.694592,250.477425,2384,388864,1.623654,-1.510763,0.000002,0,0,0,0.094098,0.436332,0,0,380.999646,140.299556,37.300239,0.016237,-0.015108,0,0,0,0
27.88,-1200355.601,-6194057.37,950020.6573,-464.491879,21.694592,250.477425,2384,388864,1.623654,-1.510763,0.000002,0,0,0,0.094098,0.436332,0,0,380.999548,140.299118,37.300111,0.016237,-0.015108,0,0,0,0
27.89,-1200355.601,-6194057.37,950020.6573,-464.491879,21.694592,250.477425,2384,388864,1.623654,-1.510763,0.000002,0,0,0,0.094098,0.436332,0,0,380.999451,140.29868,37.299982,0.016237,-0.015108,0,0,0,0
27.9,-1200355.601,-6194057.37,950020.6573,-464.491879,21.694592,250.477425,2384,388864,1.623654,-1.510763,0.000002,0,0,0,0.094098,0.436332,0,0,380.999354,140.298242,37.299854,0.016237,-0.015108,0,0,0,0
27.91,-1200355.601,-6194057.37,950020.6573,-464.491879,21.694592,250.477425,2384,388864,1.623654,-1.510763,0.000002,0,0,0,0.094098,0.436332,0,0,380.999256,140.297804,37.299726,0.016237,-0.015108,0,0,0,0
27.92,-1200355.601,-6194057.37,950020.6573,-464.491879,21.694592,250.477425,2384,388864,1.623654,-1.510763,0.000002,0,0,0,0.094098,0.436332,0,0,380.999159,140.297366,37.299598,0.016237,-0.015108,0,0,0,0
27.93,-1200355.601,-6194057.37,950020.6573,-464.491879,21.694592,250.477425,2384,388864,1.623654,-1.510763,0.000002,0,0,0,0.094098,0.436332,0,0,380.999062,140.296929,37.299469,0.016237,-0.015108,0,0,0,0
27.94,-1200355.601,-6194057.37,950020.6573,-464.491879,21.694592,250.477425,2384,388864,1.623654,-1.510763,0.000002,0,0,0,0.094098,0.436332,0,0,380.998964,140.296491,37.299341,0.016237,-0.015108,0,0,0,0
27.95,-1200355.601,-6194057.37,950020.6573,-464.491879,21.694592,250.477425,2384,388864,1.623654,-1.510763,0.000002,0,0,0,0.094098,0.436332,0,0,380.998867,140.296053,37.299213,0.016237,-0.015108,0,0,0,0
27.96,-1200355.601,-6194057.37,950020.6573,-464.491879,21.694592,250.477425,2384,388864,1.623654,-1.510763,0.000002,0,0,0,0.094098,0.436332,0,0,380.99877,140.295615,37.299084,0.016237,-0.015108,0,0,0,0
27.97,-1200355.601,-6194057.37,950020.6573,-464.491879,21.694592,250.477425,2384,388864,1.623654,-1.510763,0.000002,0,0,0,0.094098,0.436332,0,0,380.998673,140.295178,37.298956,0.016237,-0.015108,0,0,0,0
27.98,-1200355.601,-6194057.37,950020.6573,-464.491879,21.694592,250.477425,2384,388864,1.623654,-1.510763,0.000002,0,0,0,0.094098,0.436332,0,0,380.998576,140.29474,37.298828,0.016237,-0.015108,0,0,0,0
27.99,-1200355.601,-6194057.37,950020.6573,-464.491879,21.694592,250.477425,2384,388864,1.623654,-1.510763,0.000002,0,0,0,0.094098,0.436332,0,0,380.998479,140.294302,37.2987,0.016237,-0.015108,0,0,0,0
28,-1200809.829,-6193982.947,950070.7642,-464.409708,22.149483,250.592211,2384,388865,1.623654,-1.510763,0.000002,0,0,0,0.094098,0.436332,0,0,380.998382,140.293864,37.298571,0.016237,-0.015108,0,0,0,0
28.01,-1200809.829,-6193982.947,950070.7642,-464.409708,22.149483,250.592211,2384,388865,2.146894,-2.011389,0.000002,0,0,0,0.094098,0.436332,0,0,380.998285,140.293426,37.298443,0.021469,-0.020114,0,0,0,0
28.02,-1200809.829,-6193982.947,950070.7642,-464.409708,22.149483,250.592211,2384,388865,2.146894,-2.011389,0.000002,0,0,0,0.094098,0.436332,0,0,380.998188,140.292989,37.298315,0.021469,-0.020114,0,0,0,0
28.03,-1200809.829,-6193982.947,950070.7642,-464.409708,22.149483,250.592211,2384,388865,2.146894,-2.011389,0.000002,0,0,0,0.094098,0.436332,0,0,380.998091,140.292551,37.298187,0.021469,-0.020114,0,0,0,0
28.04,-1200809.829,-6193982.947,950070.7642,-464.409708,22.149483,250.592211,2384,388865,2.146894,-2.011389,0.000002,0,0,0,0.094098,0.436332,0,0,380.997995,140.292113,37.298058,0.021469,-0.020114,0,0,0,0
28.05,-1200809.829,-6193982.947,950070.7642,-464.409708,22.149483,250.592211,2384,388865,2.146894,-2.011389,0.000002,0,0,0,0.094098,0.436332,0,0,380.997898,140.291675,37.29793,0.021469,-0.020114,0,0,0,0
28.06,-1200809.829,-6193982.947,950070.7642,-464.409708,22.149483,250.592211,2384,388865,2.146894,-2.011389,0.000002,0,0,0,0.094098,0.436332,0,0,380.997801,140.291238,37.297802,0.021469,-0.020114,0,0,0,0
28.07,-1200809.829,-6193982.947,950070.7642,-464.409708,22.149483,250.592211,2384,388865,2.146894,-2.011389,0.000002,0,0,0,0.094098,0.436332,0,0,380.997705,140.2908,37.297674,0.021469,-0.020114,0,0,0,0
28.08,-1200809.829,-6193982.947,950070.7642,-464.409708,22.149483,250.592211,2384,388865,2.146894,-2.011389,0.000002,0,0,0,0.094098,0.436332,0,0,380.997608,140.290362,37.297545,0.021469,-0.020114,0,0,0,0
28.09,-1200809.829,-6193982.947,950070.7642,-464.409708,22.149483,250.592211,2384,388865,2.146894,-2.011389,0.000002,0,0,0,0.094098,0.436332,0,0,380.997512,140.289924,37.297417,0.021469,-0.020114,0,0,0,0
28.1,-1200811.1,-6193989.475,950095.8272,-464.356075,22.428819,250.667855,2384,388865,2.146894,-2.011389,0.000002,0,0,0,0.094098,0.436332,0,0,380.997416,140.289487,37.297289,0.021469,-0.020114,0,0,0,0
28.11,-1200811.1,-6193989.475,950095.8272,-464.356075,22.428819,250.667855,2384,388865,2.391442,-2.250727,0.000002,0,0,0,0.094098,0.436332,0,0,380.99732,140.289049,37.297161,0.023914,-0.022507,0,0,0,0
28.12,-1200811.1,-6193989.475,950095.8272,-464.356075,22.428819,250.667855,2384,388865,2.391442,-2.250727,0.000002,0,0,0,0.094098,0.436332,0,0,380.997223,140.288611,37.297032,0.023914,-0.022507,0,0,0,0
28.13,-1200811.1,-6193989.475,950095.8272,-464.356075,22.428819,250.667855,2384,388865,2.391442,-2.250727,0.000002,0,0,0,0.094098,0.436332,0,0,380.997127,140.288174,37.296904,0.023914,-0.022507,0,0,0,0
28.14,-1200811.1,-6193989.475,950095.8272,-464.356075,22.428819,250.667855,2384,388865,2.391442,-2.250727,0.000002,0,0,0,0.094098,0.436332,0,0,380.997031,140.287736,37.296776,0.023914,-0.022507,0,0,0,0
28.15,-1200811.1,-6193989.475,950095.8272,-464.356075,22.428819,250.667855,2384,388865,2.391442,-2.250727,0.000002,0,0,0,0.094098,0.436332,0,0,380.996935,140.287298,37.296648,0.023914,-0.022507,0,0,0,0
28.16,-1200811.1,-6193989.475,950095.8272,-464.356075,22.428819,250.667855,2384,388865,2.391442,-2.250727,0.000002,0,0,0,0.094098,0.436332,0,0,380.996839,140.28686,37.296519,0.023914,-0.022507,0,0,0,0
28.17,-1200811.1,-6193989.475,950095.8272,-464.356075,22.428819,250.667855,2384,388865,2.391442,-2.250727,0.000002,0,0,0,0.094098,0.436332,0,0,380.996743,140.286423,37.296391,0.023914,-0.022507,0,0,0,0
28.18,-1200811.1,-6193989.475,950095.8272,-464.356075,22.428819,250.667855,2384,388865,2.391442,-2.250727,0.000002,0,0,0,0.094098,0.436332,0,0,380.996648,140.285985,37.296263,0.023914,-0.022507,0,0,0,0
28.19,-1200811.1,-6193989.475,950095.8272,-464.356075,22.428819,250.667855,2384,388865,2.391442,-2.250727,0.000002,0,0,0,0.094098,0.436332,0,0,380.996552,140.285547,37.296135,0.023914,-0.022507,0,0,0,0
28.2,-1200812.365,-6193995.973,950120.8982,-464.29613,22.740721,250.751936,2384,388865,2.391442,-2.250727,0.000002,0,0,0,0.094098,0.436332,0,0,380.996456,140.28511,37.296006,0.023914,-0.022507,0,0,0,0
28.21,-1200812.365,-6193995.973,950120.8982,-464.29613,22.740721,250.751936,2384,388865,2.627887,-2.485859,0.000002,0,0,0,0.094098,0.436332,0,0,380.996361,140.284672,37.295878,0.026279,-0.024859,0,0,0,0
28.22,-1200812.365,-6193995.973,950120.8982,-464.29613,22.740721,250.751936,2384,388865,2.627887,-2.485859,0.000002,0,0,0,0.094098,0.436332,0,0,380.996265,140.284234,37.29575,0.026279,-0.024859,0,0,0,0
28.23,-1200812.365,-6193995.973,950120.8982,-464.29613,22.740721,250.751936,2384,388865,2.627887,-2.485859,0.000002,0,0,0,0.094098,0.436332,0,0,380.99617,140.283797,37.295622,0.026279,-0.024859,0,0,0,0
28.24,-1200812.365,-6193995.973,950120.8982,-464.29613,22.740721,250.751936,2384,388865,2.627887,-2.485859,0.000002,0,0,0,0.094098,0.436332,0,0,380.996075,140.283359,37.295493,0.026279,-0.024859,0,0,0,0
28.25,-1200812.365,-6193995.973,950120.8982,-464.29613,22.740721,250.751936,2384,388865,2.627887,-2.485859,0.000002,0,0,0,0.094098,0.436332,0,0,380.99598,140.282921,37.295365,0.026279,-0.024859,0,0,0,0
28.26,-1200812.365,-6193995.973,950120.8982,-464.29613,22.740721,250.751936,2384,388865,2.627887,-2.485859,0.000002,0,0,0,0.094098,0.436332,0,0,380.995884,140.282484,37.295237,0.026279,-0.024859,0,0,0,0
28.27,-1200812.365,-6193995.973,950120.8982,-464.29613,22.740721,250.751936,2384,388865,2.627887,-2.485859,0.000002,0,0,0,0.094098,0.436332,0,0,380.995789,140.282046,37.295109,0.026279,-0.024859,0,0,0,0
28.28,-1200812.365,-6193995.973,950120.8982,-464.29613,22.740721,250.751936,2384,388865,2.627887,-2.485859,0.000002,0,0,0,0.094098,0.436332,0,0,380.995694,140.281608,37.294981,0.026279,-0.024859,0,0,0,0
28.29,-1200812.365,-6193995.973,950120.8982,-464.29613,22.740721,250.751936,2384,388865,2.627887,-2.485859,0.000002,0,0,0,0.094098,0.436332,0,0,380.995599,140.281171,37.294852,0.026279,-0.024859,0,0,0,0
28.3,-1200813.624,-6194002.438,950145.978,-464.230027,23.084387,250.844107,2384,388865,2.627887,-2.485859,0.000002,0,0,0,0.094098,0.436332,0,0,380.995505,140.280733,37.294724,0.026279,-0.024859,0,0,0,0
28.31,-1200813.624,-6194002.438,950145.978,-464.230027,23.084387,250.844107,2384,388865,2.856313,-2.717101,0.000002,0,0,0,0.094098,0.436332,0,0,380.99541,140.280296,37.294596,0.028563,-0.027171,0,0,0,0
28.32,-1200813.624,-6194002.438,950145.978,-464.230027,23.084387,250.844107,2384,388865,2.856313,-2.717101,0.000002,0,0,0,0.094098,0.436332,0,0,380.995315,140.279858,37.294468,0.028563,-0.027171,0,0,0,0
28.33,-1200813.624,-6194002.438,950145.978,-464.230027,23.084387,250.844107,2384,388865,2.856313,-2.717101,0.000002,0,0,0,0.094098,0.436332,0,0,380.995221,140.27942,37.294339,0.028563,-0.027171,0,0,0,0
28.34,-1200813.624,-6194002.438,950145.978,-464.230027,23.084387,250.844107,2384,388865,2.856313,-2.717101,0.000002,0,0,0,0.094098,0.436332,0,0,380.995126,140.278983,37.294211,0.028563,-0.027171,0,0,0,0
28.35,-1200813.624,-6194002.438,950145.978,-464.230027,23.084387,250.844107,2384,388865,2.856313,-2.717101,0.000002,0,0,0,0.094098,0.436332,0,0,380.995032,140.278545,37.294083,0.028563,-0.027171,0,0,0,0
28.36,-1200813.624,-6194002.438,950145.978,-464.230027,23.084387,250.844107,2384,388865,2.856313,-2.717101,0.000002,0,0,0,0.094098,0.436332,0,0,380.994937,140.278107,37.293955,0.028563,-0.027171,0,0,0,0
28.37,-1200813.624,-6194002.438,950145.978,-464.230027,23.084387,250.844107,2384,388865,2.856313,-2.717101,0.000002,0,0,0,0.094098,0.436332,0,0,380.994843,140.27767,37.293827,0.028563,-0.027171,0,0,0,0
28.38,-1200813.624,-6194002.438,950145.978,-464.230027,23.084387,250.844107,2384,388865,2.856313,-2.717101,0.000002,0,0,0,0.094098,0.436332,0,0,380.994749,140.277232,37.293698,0.028563,-0.027171,0,0,0,0
28.39,-1200813.624,-6194002.438,950145.978,-464.230027,23.084387,250.844107,2384,388865,2.856313,-2.717101,0.000002,0,0,0,0.094098,0.436332,0,0,380.994655,140.276795,37.29357,0.028563,-0.027171,0,0,0,0
28.4,-1200813.624,-6194002.438,950145.978,-464.230027,23.084387,250.844107,2384,388865,2.856313,-2.717101,0.000002,0,0,0,0.094098,0.436332,0,0,380.994561,140.276357,37.293442,0.028563,-0.027171,0,0,0,0
28.41,-1200813.624,-6194002.438,950145.978,-464.230027,23.084387,250.844107,2384,388865,2.856313,-2.717101,0.000002,0,0,0,0.094098,0.436332,0,0,380.994467,140.27592,37.293314,0.028563,-0.027171,0,0,0,0
28.42,-1200813.624,-6194002.438,950145.978,-464.230027,23.084387,250.844107,2384,388865,2.856313,-2.717101,0.000002,0,0,0,0.094098,0.436332,0,0,380.994373,140.275482,37.293186,0.028563,-0.027171,0,0,0,0
28.43,-1200813.624,-6194002.438,950145.978,-464.230027,23.084387,250.844107,2384,388865,2.856313,-2.717101,0.000002,0,0,0,0.094098,0.436332,0,0,380.99428,140.275044,37.293058,0.028563,-0.027171,0,0,0,0
28.44,-1200813.624,-6194002.438,950145.978,-464.230027,23.084387,250.844107,2384,388865,2.856313,-2.717101,0.000002,0,0,0,0.094098,0.436332,0,0,380.994186,140.274607,37.292929,0.028563,-0.027171,0,0,0,0
28.45,-1200813.624,-6194002.438,950145.978,-464.230027,23.084387,250.844107,2384,388865,2.856313,-2.717101,0.000002,0,0,0,0.094098,0.436332,0,0,380.994093,140.274169,37.292801,0.028563,-0.027171,0,0,0,0
28.46,-1200813.624,-6194002.438,950145.978,-464.230027,23.084387,250.844107,2384,388865,2.856313,-2.717101,0.000002,0,0,0,0.094098,0.436332,0,0,380.993999,140.273732,37.292673,0.028563,-0.027171,0,0,0,0
28.47,-1200813.624,-6194002.438,950145.978,-464.230027,23.084387,250.844107,2384,388865,2.856313,-2.717101,0.000002,0,0,0,0.094098,0.436332,0,0,380.993906,140.273294,37.292545,0.028563,-0.027171,0,0,0,0
28.48,-1200813.624,-6194002.438,950145.978,-464.230027,23.084387,250.844107,2384,388865,2.856313,-2.717101,0.000002,0,0,0,0.094098,0.436332,0,0,380.993812,140.272857,37.292417,0.028563,-0.027171,0,0,0,0
28.49,-1200813.624,-6194002.438,950145.978,-464.230027,23.084387,250.844107,2384,388865,2.856313,-2.717101,0.000002,0,0,0,0.094098,0.436332,0,0,380.993719,140.272419,37.292288,0.028563,-0.027171,0,0,0,0
28.5,-1200816.121,-6194015.259,950196.1668,-464.085802,23.833704,251.043941,2384,388865,2.856313,-2.717101,0.000002,0,0,0,0.094098,0.436332,0,0,380.993626,140.271982,37.29216,0.028563,-0.027171,0,0,0,0
28.51,-1200816.121,-6194015.259,950196.1668,-464.085802,23.833704,251.043941,2384,388865,3.297557,-3.175313,0.000001,0,0,0,0.094098,0.436332,0,0,380.993533,140.271544,37.292032,0.032976,-0.031753,0,0,0,0
28.52,-1200816.121,-6194015.259,950196.1668,-464.085802,23.833704,251.043941,2384,388865,3.297557,-3.175313,0.000001,0,0,0,0.094098,0.436332,0,0,380.99344,140.271107,37.291904,0.032976,-0.031753,0,0,0,0
28.53,-1200816.121,-6194015.259,950196.1668,-464.085802,23.833704,251.043941,2384,388865,3.297557,-3.175313,0.000001,0,0,0,0.094098,0.436332,0,0,380.993347,140.270669,37.291776,0.032976,-0.031753,0,0,0,0
28.54,-1200816.121,-6194015.259,950196.1668,-464.085802,23.833704,251.043941,2384,388865,3.297557,-3.175313,0.000001,0,0,0,0.094098,0.436332,0,0,380.993255,140.270232,37.291648,0.032976,-0.031753,0,0,0,0
