time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,guid_ax,guid_ay,guid_az,tgo,dap_c12,dap_c3,dap_c6,dap_c9,nav_roll,nav_pitch,nav_yaw,mag_in_x,mag_in_y,mag_in_z,gyro_p,gyro_q,gyro_r,roll_rate_rps,mag_ok,gyro_ok,T0,T1,T2,T3,fsa_flag,canard_deploy,canard_control,guid_start,proximity_flag,main_cycles,t1_cycles,t2_cycles,t3_cycles
3.99,1440790.139000,6143759.520000,938988.656700,275.700671,-72.157529,-34.115084,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.935863,117.521431,87.415233,60.872895,0.000000,0.000000,9.688222,0,0,1,0,0,0,0,0,0,0,0,400,0,0,0
4.00,1440792.896000,6143758.798000,938988.315500,275.685083,-72.187215,-34.118974,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.935724,46.425161,138.914038,60.833678,0.000000,0.000000,9.681981,0,0,1,0,0,0,0,0,0,0,0,401,0,0,0
4.01,1440795.653000,6143758.076000,938987.974300,275.669624,-72.216921,-34.122877,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.935586,-41.293062,140.523964,60.794383,0.000000,0.000000,9.675727,0,0,1,0,0,0,0,0,0,0,0,402,0,0,0
4.02,1440798.409000,6143757.353000,938987.633000,275.654293,-72.246647,-34.126793,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.935449,-114.158130,91.759027,60.755012,0.000000,0.000000,9.669460,0,0,1,0,0,0,0,0,0,0,0,403,0,0,0
4.03,1440801.166000,6143756.631000,938987.291700,275.639090,-72.276391,-34.130723,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.935311,-146.109732,10.170560,60.715563,0.000000,0.000000,9.663182,0,0,1,0,0,0,0,0,0,0,0,404,0,0,0
4.04,1440803.922000,6143755.908000,938986.950300,275.624014,-72.306154,-34.134665,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.935174,-125.797913,-75.007169,60.676038,0.000000,0.000000,9.656891,0,0,1,0,0,0,0,0,0,0,0,405,0,0,0
4.05,1440806.678000,6143755.184000,938986.609000,275.609067,-72.335936,-34.138622,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.935037,-60.572752,-133.348524,60.636437,0.000000,0.000000,9.650589,0,0,1,0,0,0,0,0,0,0,0,406,0,0,0
4.06,1440809.434000,6143754.460000,938986.267500,275.594249,-72.365736,-34.142591,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.934900,26.218785,-144.094272,60.596759,0.000000,0.000000,9.644274,0,0,1,0,0,0,0,0,0,0,0,407,0,0,0
4.07,1440812.190000,6143753.737000,938985.926100,275.579558,-72.395554,-34.146574,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.934763,103.619816,-103.504660,60.557005,0.000000,0.000000,9.637947,0,0,1,0,0,0,0,0,0,0,0,408,0,0,0
4.08,1440814.945000,6143753.012000,938985.584600,275.564996,-72.425390,-34.150570,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.934627,144.110931,-26.115466,60.517175,0.000000,0.000000,9.631608,0,0,1,0,0,0,0,0,0,0,0,409,0,0,0
4.09,1440817.701000,6143752.288000,938985.243000,275.550562,-72.455244,-34.154578,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.934491,133.373707,60.507269,60.477269,0.000000,0.000000,9.625256,0,0,1,0,0,0,0,0,0,0,0,410,0,0,0
4.10,1440820.456000,6143751.563000,938984.901400,275.536256,-72.485115,-34.158601,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.934355,75.313953,125.607250,60.437288,0.000000,0.000000,9.618893,0,0,1,0,0,0,0,0,0,0,0,411,0,0,0
4.11,1440823.211000,6143750.838000,938984.559800,275.522079,-72.515003,-34.162636,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.934220,-9.403015,146.152844,60.397231,0.000000,0.000000,9.612518,0,0,1,0,0,0,0,0,0,0,0,412,0,0,0
4.12,1440825.967000,6143750.112000,938984.218100,275.508030,-72.544909,-34.166684,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.934084,-90.741448,114.955460,60.357099,0.000000,0.000000,9.606131,0,0,1,0,0,0,0,0,0,0,0,413,0,0,0
4.13,1440828.721000,6143749.387000,938983.876400,275.494110,-72.574831,-34.170745,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.933949,-139.954840,43.140572,60.316891,0.000000,0.000000,9.599731,0,0,1,0,0,0,0,0,0,0,0,414,0,0,0
4.14,1440831.476000,6143748.660000,938983.534700,275.480318,-72.604771,-34.174819,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.933814,-139.729443,-43.861681,60.276608,0.000000,0.000000,9.593320,0,0,1,0,0,0,0,0,0,0,0,415,0,0,0
4.15,1440834.231000,6143747.934000,938983.192900,275.466655,-72.634726,-34.178906,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.933680,-90.238183,-115.347011,60.236250,0.000000,0.000000,9.586897,0,0,1,0,0,0,0,0,0,0,0,416,0,0,0
4.16,1440836.985000,6143747.207000,938982.851100,275.453121,-72.664698,-34.183007,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.933545,-9.001611,-146.172953,60.195818,0.000000,0.000000,9.580462,0,0,1,0,0,0,0,0,0,0,0,417,0,0,0
4.17,1440839.740000,6143746.481000,938982.509200,275.439715,-72.694686,-34.187120,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.933411,75.351608,-125.576251,60.155311,0.000000,0.000000,9.574015,0,0,1,0,0,0,0,0,0,0,0,418,0,0,0
4.18,1440842.494000,6143745.753000,938982.167300,275.426439,-72.724690,-34.191245,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.933278,133.189835,-60.888639,60.114729,0.000000,0.000000,9.567556,0,0,1,0,0,0,0,0,0,0,0,419,0,0,0
4.19,1440845.248000,6143745.026000,938981.825300,275.413291,-72.754710,-34.195384,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.933144,144.276896,25.116425,60.074073,0.000000,0.000000,9.561086,0,0,1,0,0,0,0,0,0,0,0,420,0,0,0
4.20,1440848.002000,6143744.298000,938981.483300,275.400272,-72.784745,-34.199536,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.933011,104.818612,102.271283,60.033343,0.000000,0.000000,9.554603,0,0,1,0,0,0,0,0,0,0,0,421,0,0,0
4.21,1440850.756000,6143743.570000,938981.141300,275.387382,-72.814795,-34.203700,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.932878,28.715761,143.601744,59.992539,0.000000,0.000000,9.548109,0,0,1,0,0,0,0,0,0,0,0,422,0,0,0
4.22,1440853.510000,6143742.841000,938980.799200,275.374621,-72.844860,-34.207877,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.932745,-57.373031,134.737117,59.951662,0.000000,0.000000,9.541603,0,0,1,0,0,0,0,0,0,0,0,423,0,0,0
4.23,1440856.263000,6143742.113000,938980.457100,275.361989,-72.874940,-34.212066,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.932612,-123.391320,78.867211,59.910710,0.000000,0.000000,9.535086,0,0,1,0,0,0,0,0,0,0,0,424,0,0,0
4.24,1440859.017000,6143741.384000,938980.114900,275.349487,-72.905034,-34.216269,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.932480,-146.374035,-4.449315,59.869685,0.000000,0.000000,9.528556,0,0,1,0,0,0,0,0,0,0,0,425,0,0,0
4.25,1440861.770000,6143740.654000,938979.772700,275.337113,-72.935143,-34.220484,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.932348,-118.407005,-86.166326,59.828587,0.000000,0.000000,9.522015,0,0,1,0,0,0,0,0,0,0,0,426,0,0,0
4.26,1440864.524000,6143739.925000,938979.430500,275.324869,-72.965266,-34.224711,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.932216,-49.308458,-137.888472,59.787415,0.000000,0.000000,9.515463,0,0,1,0,0,0,0,0,0,0,0,427,0,0,0
4.27,1440867.277000,6143739.195000,938979.088200,275.312754,-72.995403,-34.228951,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.932084,36.860182,-141.723611,59.746170,0.000000,0.000000,9.508898,0,0,1,0,0,0,0,0,0,0,0,428,0,0,0
4.28,1440870.030000,6143738.464000,938978.745900,275.300768,-73.025554,-34.233204,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.931953,110.199978,-96.436093,59.704853,0.000000,0.000000,9.502322,0,0,1,0,0,0,0,0,0,0,0,429,0,0,0
4.29,1440872.783000,6143737.734000,938978.403500,275.288912,-73.055718,-34.237469,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.931822,145.350968,-17.797529,59.663463,0.000000,0.000000,9.495735,0,0,1,0,0,0,0,0,0,0,0,430,0,0,0
4.30,1440875.535000,6143737.003000,938978.061100,275.277185,-73.085896,-34.241747,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.931691,130.237702,66.943989,59.622000,0.000000,0.000000,9.489136,0,0,1,0,0,0,0,0,0,0,0,431,0,0,0
4.31,1440878.288000,6143736.272000,938977.718600,275.265587,-73.116087,-34.246037,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.931560,70.176246,128.523741,59.580464,0.000000,0.000000,9.482525,0,0,1,0,0,0,0,0,0,0,0,432,0,0,0
4.32,1440881.041000,6143735.540000,938977.376100,275.254119,-73.146290,-34.250340,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.931430,-14.039500,145.758880,59.538857,0.000000,0.000000,9.475903,0,0,1,0,0,0,0,0,0,0,0,433,0,0,0
4.33,1440883.793000,6143734.808000,938977.033600,275.242781,-73.176507,-34.254654,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.931300,-93.369093,112.803689,59.497177,0.000000,0.000000,9.469270,0,0,1,0,0,0,0,0,0,0,0,434,0,0,0
4.34,1440886.545000,6143734.076000,938976.691000,275.231572,-73.206736,-34.258982,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.931170,-140.548785,41.087713,59.455426,0.000000,0.000000,9.462625,0,0,1,0,0,0,0,0,0,0,0,435,0,0,0
4.35,1440889.298000,6143733.344000,938976.348300,275.220492,-73.236977,-34.263321,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.931040,-139.444258,-44.689615,59.413603,0.000000,0.000000,9.455969,0,0,1,0,0,0,0,0,0,0,0,436,0,0,0
4.36,1440892.050000,6143732.611000,938976.005700,275.209542,-73.267230,-34.267673,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.930911,-90.530488,-115.090378,59.371708,0.000000,0.000000,9.449301,0,0,1,0,0,0,0,0,0,0,0,437,0,0,0
4.37,1440894.802000,6143731.878000,938975.662900,275.198722,-73.297495,-34.272037,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.930782,-10.650838,-146.040494,59.329741,0.000000,0.000000,9.442622,0,0,1,0,0,0,0,0,0,0,0,438,0,0,0
4.38,1440897.554000,6143731.145000,938975.320200,275.188032,-73.327772,-34.276413,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.930653,72.819791,-127.036398,59.287704,0.000000,0.000000,9.435931,0,0,1,0,0,0,0,0,0,0,0,439,0,0,0
4.39,1440900.305000,6143730.412000,938974.977400,275.177471,-73.358060,-34.280802,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.930524,131.372701,-64.667488,59.245595,0.000000,0.000000,9.429229,0,0,1,0,0,0,0,0,0,0,0,440,0,0,0
4.40,1440903.057000,6143729.678000,938974.634500,275.167040,-73.388360,-34.285202,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.930396,145.092412,19.712049,59.203415,0.000000,0.000000,9.422516,0,0,1,0,0,0,0,0,0,0,0,441,0,0,0
4.41,1440905.809000,6143728.943000,938974.291600,275.156739,-73.418670,-34.289615,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,380.930268,109.397676,97.325350,59.161165,0.000000,0.000000,9.415792,0,0,1,0,0,0,0,0,0,0,0,442,0,0,0
