time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,guid_ax,guid_ay,guid_az,dap_c12,dap_c3,dap_c6,dap_c9,nav_roll,nav_pitch,nav_yaw,gyro_p,gyro_q,gyro_r,roll_rate_rps,T0,T1,T2,T3,fsa_flag,canard_deploy,canard_control,guid_start,main_cycles,t1_cycles,t2_cycles,t3_cycles
6.91,-1182251.595,-6197372.865,943975.0412,-470.543549,-10.803553,520.345776,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,46.845915,0,0,7.455759,1,0,0,0,0,0,0,0,692,0,0,0
6.92,-1182251.595,-6197372.865,943975.0412,-470.543549,-10.803553,520.345776,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,46.791653,0,0,7.447123,1,0,0,0,0,0,0,0,693,0,0,0
6.93,-1182251.595,-6197372.865,943975.0412,-470.543549,-10.803553,520.345776,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,46.737369,0,0,7.438483,1,0,0,0,0,0,0,0,694,0,0,0
6.94,-1182251.595,-6197372.865,943975.0412,-470.543549,-10.803553,520.345776,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,46.683062,0,0,7.42984,1,0,0,0,0,0,0,0,695,0,0,0
6.95,-1182251.595,-6197372.865,943975.0412,-470.543549,-10.803553,520.345776,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,46.628732,0,0,7.421193,1,0,0,0,0,0,0,0,696,0,0,0
6.96,-1182251.595,-6197372.865,943975.0412,-470.543549,-10.803553,520.345776,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,46.57438,0,0,7.412543,1,0,0,0,0,0,0,0,697,0,0,0
6.97,-1182251.595,-6197372.865,943975.0412,-470.543549,-10.803553,520.345776,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,46.520006,0,0,7.403889,1,0,0,0,0,0,0,0,698,0,0,0
6.98,-1182251.595,-6197372.865,943975.0412,-470.543549,-10.803553,520.345776,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,46.46561,0,0,7.395232,1,0,0,0,0,0,0,0,699,0,0,0
6.99,-1182251.595,-6197372.865,943975.0412,-470.543549,-10.803553,520.345776,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,46.411193,0,0,7.386571,1,0,0,0,0,0,0,0,700,0,0,0
7,-1182705.359,-6197296.27,944026.9529,-470.281173,-9.389191,517.8906,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,46.356753,0,0,7.377906,1,0,0,0,0,0,0,0,701,0,0,0
7.01,-1182705.359,-6197296.27,944026.9529,-470.281173,-9.389191,517.8906,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,46.302293,0,0,7.369239,1,0,0,0,0,0,0,0,702,0,0,0
7.02,-1182705.359,-6197296.27,944026.9529,-470.281173,-9.389191,517.8906,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,46.247812,0,0,7.360568,1,0,0,0,0,0,0,0,703,0,0,0
7.03,-1182705.359,-6197296.27,944026.9529,-470.281173,-9.389191,517.8906,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,46.193309,0,0,7.351893,1,0,0,0,0,0,0,0,704,0,0,0
7.04,-1182705.359,-6197296.27,944026.9529,-470.281173,-9.389191,517.8906,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,46.138786,0,0,7.343216,1,0,0,0,0,0,0,0,705,0,0,0
7.05,-1182705.359,-6197296.27,944026.9529,-470.281173,-9.389191,517.8906,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,46.084243,0,0,7.334535,1,0,0,0,0,0,0,0,706,0,0,0
7.06,-1182705.359,-6197296.27,944026.9529,-470.281173,-9.389191,517.8906,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,46.029679,0,0,7.325851,1,0,0,0,0,0,0,0,707,0,0,0
7.07,-1182705.359,-6197296.27,944026.9529,-470.281173,-9.389191,517.8906,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,45.975096,0,0,7.317164,1,0,0,0,0,0,0,0,708,0,0,0
7.08,-1182705.359,-6197296.27,944026.9529,-470.281173,-9.389191,517.8906,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,45.920492,0,0,7.308473,1,0,0,0,0,0,0,0,709,0,0,0
7.09,-1182705.359,-6197296.27,944026.9529,-470.281173,-9.389191,517.8906,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,45.86587,0,0,7.29978,1,0,0,0,0,0,0,0,710,0,0,0
7.1,-1182705.359,-6197296.27,944026.9529,-470.281173,-9.389191,517.8906,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,45.811227,0,0,7.291083,1,0,0,0,0,0,0,0,711,0,0,0
7.11,-1182705.359,-6197296.27,944026.9529,-470.281173,-9.389191,517.8906,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,45.756566,0,0,7.282384,1,0,0,0,0,0,0,0,712,0,0,0
7.12,-1182705.359,-6197296.27,944026.9529,-470.281173,-9.389191,517.8906,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,45.701885,0,0,7.273681,1,0,0,0,0,0,0,0,713,0,0,0
7.13,-1182705.359,-6197296.27,944026.9529,-470.281173,-9.389191,517.8906,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,45.647186,0,0,7.264975,1,0,0,0,0,0,0,0,714,0,0,0
7.14,-1182705.359,-6197296.27,944026.9529,-470.281173,-9.389191,517.8906,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,45.592468,0,0,7.256267,1,0,0,0,0,0,0,0,715,0,0,0
7.15,-1182705.359,-6197296.27,944026.9529,-470.281173,-9.389191,517.8906,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,45.537732,0,0,7.247555,1,0,0,0,0,0,0,0,716,0,0,0
7.16,-1182705.359,-6197296.27,944026.9529,-470.281173,-9.389191,517.8906,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,45.482978,0,0,7.238841,1,0,0,0,0,0,0,0,717,0,0,0
7.17,-1182705.359,-6197296.27,944026.9529,-470.281173,-9.389191,517.8906,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,45.428206,0,0,7.230124,1,0,0,0,0,0,0,0,718,0,0,0
7.18,-1182705.359,-6197296.27,944026.9529,-470.281173,-9.389191,517.8906,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,45.373416,0,0,7.221403,1,0,0,0,0,0,0,0,719,0,0,0
7.19,-1182705.359,-6197296.27,944026.9529,-470.281173,-9.389191,517.8906,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,45.318609,0,0,7.212681,1,0,0,0,0,0,0,0,720,0,0,0
7.2,-1182708.98,-6197315.122,944130.0435,-469.758764,-6.649719,513.025391,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,45.263785,0,0,7.203955,1,0,0,0,0,0,0,0,721,0,0,0
7.21,-1182708.98,-6197315.122,944130.0435,-469.758764,-6.649719,513.025391,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,45.208943,0,0,7.195227,1,0,0,0,0,0,0,0,722,0,0,0
7.22,-1182708.98,-6197315.122,944130.0435,-469.758764,-6.649719,513.025391,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,45.154085,0,0,7.186496,1,0,0,0,0,0,0,0,723,0,0,0
7.23,-1182708.98,-6197315.122,944130.0435,-469.758764,-6.649719,513.025391,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,45.09921,0,0,7.177762,1,0,0,0,0,0,0,0,724,0,0,0
7.24,-1182708.98,-6197315.122,944130.0435,-469.758764,-6.649719,513.025391,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,45.044319,0,0,7.169026,1,0,0,0,0,0,0,0,725,0,0,0
7.25,-1182708.98,-6197315.122,944130.0435,-469.758764,-6.649719,513.025391,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,44.989411,0,0,7.160287,1,0,0,0,0,0,0,0,726,0,0,0
7.26,-1182708.98,-6197315.122,944130.0435,-469.758764,-6.649719,513.025391,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,44.934487,0,0,7.151546,1,0,0,0,0,0,0,0,727,0,0,0
7.27,-1182708.98,-6197315.122,944130.0435,-469.758764,-6.649719,513.025391,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,44.879548,0,0,7.142802,1,0,0,0,0,0,0,0,728,0,0,0
7.28,-1182708.98,-6197315.122,944130.0435,-469.758764,-6.649719,513.025391,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,44.824593,0,0,7.134056,1,0,0,0,0,0,0,0,729,0,0,0
7.29,-1182708.98,-6197315.122,944130.0435,-469.758764,-6.649719,513.025391,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,44.769623,0,0,7.125307,1,0,0,0,0,0,0,0,730,0,0,0
7.3,-1182710.752,-6197324.344,944181.2254,-469.499498,-5.290197,510.615174,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,44.714637,0,0,7.116556,1,0,0,0,0,0,0,0,731,0,0,0
7.31,-1182710.752,-6197324.344,944181.2254,-469.499498,-5.290197,510.615174,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,44.659637,0,0,7.107802,1,0,0,0,0,0,0,0,732,0,0,0
7.32,-1182710.752,-6197324.344,944181.2254,-469.499498,-5.290197,510.615174,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,44.604622,0,0,7.099046,1,0,0,0,0,0,0,0,733,0,0,0
7.33,-1182710.752,-6197324.344,944181.2254,-469.499498,-5.290197,510.615174,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,44.549592,0,0,7.090288,1,0,0,0,0,0,0,0,734,0,0,0
7.34,-1182710.752,-6197324.344,944181.2254,-469.499498,-5.290197,510.615174,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,44.494548,0,0,7.081527,1,0,0,0,0,0,0,0,735,0,0,0
7.35,-1182710.752,-6197324.344,944181.2254,-469.499498,-5.290197,510.615174,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,44.43949,0,0,7.072765,1,0,0,0,0,0,0,0,736,0,0,0
7.36,-1182710.752,-6197324.344,944181.2254,-469.499498,-5.290197,510.615174,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,44.384418,0,0,7.064,1,0,0,0,0,0,0,0,737,0,0,0
7.37,-1182710.752,-6197324.344,944181.2254,-469.499498,-5.290197,510.615174,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,44.329333,0,0,7.055232,1,0,0,0,0,0,0,0,738,0,0,0
7.38,-1182710.752,-6197324.344,944181.2254,-469.499498,-5.290197,510.615174,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,44.274234,0,0,7.046463,1,0,0,0,0,0,0,0,739,0,0,0
7.39,-1182710.752,-6197324.344,944181.2254,-469.499498,-5.290197,510.615174,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,44.219121,0,0,7.037692,1,0,0,0,0,0,0,0,740,0,0,0
7.4,-1182712.497,-6197333.429,944232.167,-469.241512,-3.937417,508.219759,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,44.163996,0,0,7.028918,1,0,0,0,0,0,0,0,741,0,0,0
7.41,-1182712.497,-6197333.429,944232.167,-469.241512,-3.937417,508.219759,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,44.108858,0,0,7.020143,1,0,0,0,0,0,0,0,742,0,0,0
7.42,-1182712.497,-6197333.429,944232.167,-469.241512,-3.937417,508.219759,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,44.053707,0,0,7.011365,1,0,0,0,0,0,0,0,743,0,0,0
7.43,-1182712.497,-6197333.429,944232.167,-469.241512,-3.937417,508.219759,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,43.998544,0,0,7.002586,1,0,0,0,0,0,0,0,744,0,0,0
7.44,-1182712.497,-6197333.429,944232.167,-469.241512,-3.937417,508.219759,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,43.943369,0,0,6.993804,1,0,0,0,0,0,0,0,745,0,0,0
7.45,-1182712.497,-6197333.429,944232.167,-469.241512,-3.937417,508.219759,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,43.888182,0,0,6.985021,1,0,0,0,0,0,0,0,746,0,0,0
7.46,-1182712.497,-6197333.429,944232.167,-469.241512,-3.937417,508.219759,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,43.832983,0,0,6.976236,1,1,0,0,0,0,0,0,747,747,0,0
7.47,-1182712.497,-6197333.429,944232.167,-469.241512,-3.937417,508.219759,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,43.777772,0,0,6.967449,1,1,0,0,0,1,0,0,748,747,0,0
7.48,-1182712.497,-6197333.429,944232.167,-469.241512,-3.937417,508.219759,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,43.722551,0,0,6.95866,1,1,0,0,0,1,0,0,749,747,0,0
7.49,-1182712.497,-6197333.429,944232.167,-469.241512,-3.937417,508.219759,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,43.667318,0,0,6.94987,1,1,0,0,0,1,0,0,750,747,0,0
7.5,-1182714.217,-6197342.38,944282.8698,-468.984796,-2.591331,505.839053,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,43.612074,0,0,6.941077,1,1,0,0,0,1,0,0,751,747,0,0
7.51,-1182714.217,-6197342.38,944282.8698,-468.984796,-2.591331,505.839053,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,43.556819,0,0,6.932283,1,1,0,0,0,1,0,0,752,747,0,0
7.52,-1182714.217,-6197342.38,944282.8698,-468.984796,-2.591331,505.839053,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,43.501554,0,0,6.923487,1,1,0,0,0,1,0,0,753,747,0,0
7.53,-1182714.217,-6197342.38,944282.8698,-468.984796,-2.591331,505.839053,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,43.446279,0,0,6.91469,1,1,0,0,0,1,0,0,754,747,0,0
7.54,-1182714.217,-6197342.38,944282.8698,-468.984796,-2.591331,505.839053,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,43.390994,0,0,6.905891,1,1,0,0,0,1,0,0,755,747,0,0
7.55,-1182714.217,-6197342.38,944282.8698,-468.984796,-2.591331,505.839053,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,43.335699,0,0,6.897091,1,1,0,0,0,1,0,0,756,747,0,0
7.56,-1182714.217,-6197342.38,944282.8698,-468.984796,-2.591331,505.839053,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,43.280394,0,0,6.888289,1,1,0,0,0,1,0,0,757,747,0,0
7.57,-1182714.217,-6197342.38,944282.8698,-468.984796,-2.591331,505.839053,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,43.22508,0,0,6.879485,1,1,0,0,0,1,0,0,758,747,0,0
7.58,-1182714.217,-6197342.38,944282.8698,-468.984796,-2.591331,505.839053,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,43.169757,0,0,6.87068,1,1,0,0,0,1,0,0,759,747,0,0
7.59,-1182714.217,-6197342.38,944282.8698,-468.984796,-2.591331,505.839053,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,43.114424,0,0,6.861874,1,1,0,0,0,1,0,0,760,747,0,0
7.6,-1182714.217,-6197342.38,944282.8698,-468.984796,-2.591331,505.839053,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,43.059083,0,0,6.853066,1,1,0,0,0,1,0,0,761,747,0,0
7.61,-1182714.217,-6197342.38,944282.8698,-468.984796,-2.591331,505.839053,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,43.003734,0,0,6.844257,1,1,0,0,0,1,0,0,762,747,0,0
7.62,-1182714.217,-6197342.38,944282.8698,-468.984796,-2.591331,505.839053,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,42.948376,0,0,6.835446,1,1,0,0,0,1,0,0,763,747,0,0
7.63,-1182714.217,-6197342.38,944282.8698,-468.984796,-2.591331,505.839053,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,42.893009,0,0,6.826634,1,1,0,0,0,1,0,0,764,747,0,0
7.64,-1182714.217,-6197342.38,944282.8698,-468.984796,-2.591331,505.839053,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,42.837635,0,0,6.817821,1,1,0,0,0,1,0,0,765,747,0,0
7.65,-1182714.217,-6197342.38,944282.8698,-468.984796,-2.591331,505.839053,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,42.782254,0,0,6.809007,1,1,0,0,0,1,0,0,766,747,0,0
7.66,-1182714.217,-6197342.38,944282.8698,-468.984796,-2.591331,505.839053,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,42.726865,0,0,6.800192,1,1,0,0,0,1,0,0,767,747,0,0
7.67,-1182714.217,-6197342.38,944282.8698,-468.984796,-2.591331,505.839053,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,42.671468,0,0,6.791375,1,1,0,0,0,1,0,0,768,747,0,0
7.68,-1182714.217,-6197342.38,944282.8698,-468.984796,-2.591331,505.839053,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,42.616065,0,0,6.782557,1,1,0,0,0,1,0,0,769,747,0,0
7.69,-1182714.217,-6197342.38,944282.8698,-468.984796,-2.591331,505.839053,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,42.560654,0,0,6.773738,1,1,0,0,0,1,0,0,770,747,0,0
7.7,-1182717.579,-6197359.88,944383.5649,-468.475136,0.080962,501.121398,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,42.505237,0,0,6.764919,1,1,0,0,0,1,0,0,771,747,0,0
7.71,-1182717.579,-6197359.88,944383.5649,-468.475136,0.080962,501.121398,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,42.449814,0,0,6.756098,1,1,0,0,0,1,0,0,772,747,0,0
7.72,-1182717.579,-6197359.88,944383.5649,-468.475136,0.080962,501.121398,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,42.394384,0,0,6.747276,1,1,0,0,0,1,0,0,773,747,0,0
7.73,-1182717.579,-6197359.88,944383.5649,-468.475136,0.080962,501.121398,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,42.338949,0,0,6.738453,1,1,0,0,0,1,0,0,774,747,0,0
7.74,-1182717.579,-6197359.88,944383.5649,-468.475136,0.080962,501.121398,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,42.283507,0,0,6.729629,1,1,0,0,0,1,0,0,775,747,0,0
7.75,-1182717.579,-6197359.88,944383.5649,-468.475136,0.080962,501.121398,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,42.22806,0,0,6.720804,1,1,0,0,0,1,0,0,776,747,0,0
7.76,-1182717.579,-6197359.88,944383.5649,-468.475136,0.080962,501.121398,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,42.172608,0,0,6.711979,1,1,0,0,0,1,0,0,777,747,0,0
7.77,-1182717.579,-6197359.88,944383.5649,-468.475136,0.080962,501.121398,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,42.117151,0,0,6.703153,1,1,0,0,0,1,0,0,778,747,0,0
7.78,-1182717.579,-6197359.88,944383.5649,-468.475136,0.080962,501.121398,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,42.061688,0,0,6.694326,1,1,0,0,0,1,0,0,779,747,0,0
7.79,-1182717.579,-6197359.88,944383.5649,-468.475136,0.080962,501.121398,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,42.006221,0,0,6.685498,1,1,0,0,0,1,0,0,780,747,0,0
7.8,-1182719.222,-6197368.43,944433.5601,-468.222175,1.407268,498.784262,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,41.95075,0,0,6.676669,1,1,0,0,0,1,0,0,781,747,0,0
7.81,-1182719.222,-6197368.43,944433.5601,-468.222175,1.407268,498.784262,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,41.895274,0,0,6.66784,1,1,0,0,0,1,0,0,782,747,0,0
7.82,-1182719.222,-6197368.43,944433.5601,-468.222175,1.407268,498.784262,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,41.839794,0,0,6.65901,1,1,0,0,0,1,0,0,783,747,0,0
7.83,-1182719.222,-6197368.43,944433.5601,-468.222175,1.407268,498.784262,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,41.78431,0,0,6.650179,1,1,0,0,0,1,0,0,784,747,0,0
7.84,-1182719.222,-6197368.43,944433.5601,-468.222175,1.407268,498.784262,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,41.728823,0,0,6.641348,1,1,0,0,0,1,0,0,785,747,0,0
7.85,-1182719.222,-6197368.43,944433.5601,-468.222175,1.407268,498.784262,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,41.673332,0,0,6.632517,1,1,0,0,0,1,0,0,786,747,0,0
7.86,-1182719.222,-6197368.43,944433.5601,-468.222175,1.407268,498.784262,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,41.617838,0,0,6.623685,1,1,0,0,0,1,0,0,787,747,0,0
7.87,-1182719.222,-6197368.43,944433.5601,-468.222175,1.407268,498.784262,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,41.562341,0,0,6.614852,1,1,0,0,0,1,0,0,788,747,0,0
7.88,-1182719.222,-6197368.43,944433.5601,-468.222175,1.407268,498.784262,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,41.506841,0,0,6.606019,1,1,0,0,0,1,0,0,789,747,0,0
7.89,-1182719.222,-6197368.43,944433.5601,-468.222175,1.407268,498.784262,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,41.451339,0,0,6.597185,1,1,0,0,0,1,0,0,790,747,0,0
7.9,-1182720.839,-6197376.848,944483.3223,-467.970445,2.727078,496.461461,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,41.395834,0,0,6.588352,1,1,0,0,0,1,0,0,791,747,0,0
7.91,-1182720.839,-6197376.848,944483.3223,-467.970445,2.727078,496.461461,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,41.340327,0,0,6.579517,1,1,0,0,0,1,0,0,792,747,0,0
7.92,-1182720.839,-6197376.848,944483.3223,-467.970445,2.727078,496.461461,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,41.284818,0,0,6.570683,1,1,0,0,0,1,0,0,793,747,0,0
7.93,-1182720.839,-6197376.848,944483.3223,-467.970445,2.727078,496.461461,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,41.229308,0,0,6.561848,1,1,0,0,0,1,0,0,794,747,0,0
7.94,-1182720.839,-6197376.848,944483.3223,-467.970445,2.727078,496.461461,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,41.173796,0,0,6.553013,1,1,0,0,0,1,0,0,795,747,0,0
7.95,-1182720.839,-6197376.848,944483.3223,-467.970445,2.727078,496.461461,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,41.118283,0,0,6.544178,1,1,0,0,0,1,0,0,796,747,0,0
7.96,-1182720.839,-6197376.848,944483.3223,-467.970445,2.727078,496.461461,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,41.062768,0,0,6.535343,1,1,0,0,0,1,0,0,797,747,0,0
7.97,-1182720.839,-6197376.848,944483.3223,-467.970445,2.727078,496.461461,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,41.007253,0,0,6.526507,1,1,0,0,0,1,0,0,798,747,0,0
7.98,-1182720.839,-6197376.848,944483.3223,-467.970445,2.727078,496.461461,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,40.951737,0,0,6.517671,1,1,0,0,0,1,0,0,799,747,0,0
7.99,-1182720.839,-6197376.848,944483.3223,-467.970445,2.727078,496.461461,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,40.896221,0,0,6.508836,1,1,0,0,0,1,0,0,800,747,0,0
8,-1183174.365,-6197298.869,944532.8529,-467.719643,4.07455,494.152902,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,40.840704,0,0,6.5,1,1,0,0,0,1,0,0,801,747,0,0
8.01,-1183174.365,-6197298.869,944532.8529,-467.719643,4.07455,494.152902,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,40.785188,0,0,6.491164,1,1,0,0,0,1,0,0,802,747,0,0
8.02,-1183174.365,-6197298.869,944532.8529,-467.719643,4.07455,494.152902,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,40.729672,0,0,6.482329,1,1,0,0,0,1,0,0,803,747,0,0
8.03,-1183174.365,-6197298.869,944532.8529,-467.719643,4.07455,494.152902,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,40.674156,0,0,6.473493,1,1,0,0,0,1,0,0,804,747,0,0
8.04,-1183174.365,-6197298.869,944532.8529,-467.719643,4.07455,494.152902,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,40.618641,0,0,6.464657,1,1,0,0,0,1,0,0,805,747,0,0
8.05,-1183174.365,-6197298.869,944532.8529,-467.719643,4.07455,494.152902,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,40.563126,0,0,6.455822,1,1,0,0,0,1,0,0,806,747,0,0
8.06,-1183174.365,-6197298.869,944532.8529,-467.719643,4.07455,494.152902,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,40.507613,0,0,6.446987,1,1,0,0,0,1,0,0,807,747,0,0
8.07,-1183174.365,-6197298.869,944532.8529,-467.719643,4.07455,494.152902,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,40.452101,0,0,6.438152,1,1,0,0,0,1,0,0,808,747,0,0
8.08,-1183174.365,-6197298.869,944532.8529,-467.719643,4.07455,494.152902,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,40.396591,0,0,6.429317,1,1,0,0,0,1,0,0,809,747,0,0
8.09,-1183174.365,-6197298.869,944532.8529,-467.719643,4.07455,494.152902,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,40.341082,0,0,6.420483,1,1,0,0,0,1,0,0,810,747,0,0
8.1,-1183175.933,-6197307.024,944582.1533,-467.470256,5.381499,491.85849,0,0,0,-0.024433,-0.024433,-0.024433,-0.024433,0,0,0,40.285575,0,0,6.411648,1,1,0,0,0,1,0,0,811,747,0,0
